dcterms:identifier,dcterms:isPartOf,dcterms:title,description_he,description_de,description_en,ric-o:hasOrHadLanguage,ric-o:hasDocumentaryFormType,ric-o:hasProductionTechniqueType,ric-o:hasRecordState,ric-o:hasOrHadMainSubject,ric-o:hasCreationDate,ric-o:hasPublicationDate,arkivo:creationPlace,bibo:numPages
IL-MTFN-001-G-F-0186-007-R0007,IL-MTFN-001-G-F-0186-007,Red Photo Album with Martin Garzon's Farewell Letters,"אלבום תמונות (אדום) שסידר פטר, שמעון גוראו ב-1950 שם נמצאו גם מכתבי הפרידה המקוריים של מרטין גרזון.","Fotoalbum (rot), das von Peter, Shimon Gurao im Jahr 1950 arrangiert wurde, wo auch die originalen Abschiedsbriefe von Martin Garzon gefunden wurden.","Photo album (red) arranged by Peter, Shimon Gurao in 1950 where the original farewell letters of Martin Garzon were also found.",Hebrew|German,מכתב|Letter|תצלום|Photograph,other,original,Martin Garzon,1950,,,
IL-MTFN-001-G-F-0187-002-R0010,IL-MTFN-001-G-F-0187-002,צילום חיבור על ההתפתחות בגרמניה,"צילום חיבור שכתב שמשון וינמילר;ריחיים בעברית בנושא: ההתפתחות בגרמניה מסוף מלח""ע I ועד לפרוץ מלח""ע II.","Fotografie eines Aufsatzes, den Shimshon Winmiller geschrieben hat; auf Hebräisch zum Thema: Die Entwicklung in Deutschland vom Ende des Ersten Weltkriegs bis zum Ausbruch des Zweiten Weltkriegs.",Photograph of an essay written by Shimshon Winmiller; in Hebrew on the topic: The development in Germany from the end of World War I until the outbreak of World War II.,Hebrew,מסמך מתורגם|Translated Document,photography,copy,שמשון וינמילר,,,,
IL-MTFN-001-G-F-0190-001-R0005,IL-MTFN-001-G-F-0190-001,CD with Family Tree Software,"תקליטור, CD, עם כל החומר שהופקד ע""י עדנה הדס ב-24.11.2013 & אילן יוחסין (תוכנת מחשב) של המשפחה המורחבת, שמייסדה ד""ר מקס פיליפ.","CD, CD, mit allen Materialien, die von Edna Hadas am 24.11.2013 hinterlegt wurden & Stammbaum (Computersoftware) der erweiterten Familie, deren Gründer Dr. Max Philipp ist.","CD, CD, with all the material deposited by Edna Hadas on 24.11.2013 & family tree (computer software) of the extended family, founded by Dr. Max Philipp.",Other,חפץ|Object,other,original,Edna Hadas,2013-11-24,,,
IL-MTFN-001-G-F-0190-003-R0002,IL-MTFN-001-G-F-0190-003,Military Notebook of Dr. Paul Philipp,"חלק מפנקס צבאי של ד""ר פאול פיליפ, הונפק ב-1891.","Teil eines militärischen Notizbuchs von Dr. Paul Philipp, ausgestellt im Jahr 1891.","Part of a military notebook of Dr. Paul Philipp, issued in 1891.",Other,פנקס|Notepad,,original,Dr. Paul Philipp,1891,,,
IL-MTFN-001-G-F-0190-004-R0001,IL-MTFN-001-G-F-0190-004,School Certificates of Max Alexander Philipp,"אוגדן (גדול מימדים) עם תעודות בי""ס של מקס אלכסנדר פיליפ, מהשנים 1913;1924.","Großer Ordner mit Schulzeugnissen von Max Alexander Philipp, aus den Jahren 1913;1924.","Large binder with school certificates of Max Alexander Philipp, from the years 1913;1924.",German,תעודה|Certificate,,original,Max Alexander Philipp,1913,1924,,
IL-MTFN-001-G-F-0190-005-R0006,IL-MTFN-001-G-F-0190-005,Erika's Admission Work for Kindergarten Seminar,"עבודה, שאריקה כתבה לקראת קבלתה ללימודים בסמינר לגננות. לעבודה מצורף אישור שעל סמך עבודתה הוחלט לצרפה לסמינר. 1931, ברלין. העבודה של אריקה כתובה גרמנית, כתב יד.","Eine Arbeit, die Erika vor ihrer Aufnahme in das Kindergartenseminar geschrieben hat. Der Arbeit ist eine Bestätigung beigefügt, dass sie aufgrund ihrer Arbeit in das Seminar aufgenommen wurde. 1931, Berlin. Erikas Arbeit ist in deutscher Sprache, Handschrift.","A work that Erika wrote before her admission to the kindergarten seminar. Attached to the work is a confirmation that she was admitted to the seminar based on her work. 1931, Berlin. Erika's work is written in German, handwritten.",German,מסמך מתורגם|Translated Document,handwriting,original,Erika,1931,,,
IL-MTFN-001-G-F-0190-005-R0016,IL-MTFN-001-G-F-0190-005,"Property Lists of Erika, 1934",רשימות של הרכוש שאריקה הביאה איתה לפלשתינה ב-1934.,"Listen des Eigentums, das Erika 1934 mit nach Palästina brachte.",Lists of the property that Erika brought with her to Palestine in 1934.,Hebrew,רשימה|List,,original,Erika,1934,,,
IL-MTFN-001-G-F-0190-005-R0019,IL-MTFN-001-G-F-0190-005,Federstein Family Tree,"אילן יוחסין של משפחת פדרשטיין, רשמה הדוויג פדרשטיין ילידת 1910.","Stammbaum der Familie Federstein, aufgezeichnet von Hedwig Federstein, geboren 1910.","Family tree of the Federstein family, recorded by Hedwig Federstein, born in 1910.",Unspecified,רשימה|List,handwriting,original,Hedwig Federstein,,,,
IL-MTFN-001-G-F-0198-001-R0001,IL-MTFN-001-G-F-0198-001,Michal Schatzman's Writing on Her Parents,"דף עם כתיבה קצרה של מיכל שצמן על הוריה, נסיבות היכרותם, נסיבות עלייתם לארץ, נסיבות ההתאקלמות המקצועית והתחביב לארכיולוגיה בארץ.","Ein Blatt mit einer kurzen Schrift von Michal Schatzman über ihre Eltern, die Umstände ihrer Bekanntschaft, die Umstände ihrer Einwanderung nach Israel, die Umstände ihrer beruflichen Eingewöhnung und das Hobby der Archäologie in Israel.","A page with a short writing by Michal Schatzman about her parents, the circumstances of their acquaintance, the circumstances of their immigration to Israel, the circumstances of their professional acclimatization, and the hobby of archaeology in Israel.",Hebrew,Note,handwriting,original,Michal Schatzman,,,,
IL-MTFN-001-G-F-0198-002-R0001,IL-MTFN-001-G-F-0198-002,Trauer Album in Memory of Hedwig Hamburger,אלבום אבל Trauer Album לזכרה של בדוויג המבורגר לבית לוי 1864;1914. הרברט המבורגר היה בן 13 במות עליו אמו. בתוך האלבום מודבקות מספר מודעות אבל מהעיתונות & הסברים בעברית.,"Traueralbum zum Gedenken an Hedwig Hamburger, geborene Levi 1864;1914. Herbert Hamburger war 13 Jahre alt, als seine Mutter starb. Im Album sind mehrere Traueranzeigen aus der Presse und Erklärungen auf Hebräisch eingeklebt.","Mourning album in memory of Hedwig Hamburger, née Levi 1864;1914. Herbert Hamburger was 13 years old when his mother died. Inside the album are pasted several mourning notices from the press & explanations in Hebrew.",Hebrew|עברית|German|גרמנית,אלבום|Album,,original,Hedwig Hamburger,,,,
IL-MTFN-001-G-F-0198-002-R0005,IL-MTFN-001-G-F-0198-002,Diary of Dr. Herbert Hamburger,"יומן של ד""ר הרברט המבורגר מהשנים 1927;1940, גרמנית כתב יד. ליומן כריכת עור חומה.","Tagebuch von Dr. Herbert Hamburger aus den Jahren 1927;1940, handschriftlich in Deutsch. Das Tagebuch hat einen braunen Ledereinband.","Diary of Dr. Herbert Hamburger from the years 1927;1940, handwritten in German. The diary has a brown leather cover.",German,יומן|Diary,handwriting,original,Dr. Herbert Hamburger,1927,,,
IL-MTFN-001-G-F-0202-001-R0001,IL-MTFN-001-G-F-0202-001,Gershon's Suitcase with Letters and Photos,"הבן, גרשון, מצא בבית אמו אחרי מותה, בין היתר, מזודה קטנה עם מכתבים ותמונות וכו'. עם המזודה הזאת הגיעה ולי מגרמניה. כל המזודה על תכולתה נמסרה למוזיאון.","Der Sohn, Gershon, fand nach dem Tod seiner Mutter unter anderem einen kleinen Koffer mit Briefen und Fotos usw. Mit diesem Koffer kam er aus Deutschland. Der gesamte Koffer mit seinem Inhalt wurde dem Museum übergeben.","The son, Gershon, found at his mother's house after her death, among other things, a small suitcase with letters and photos, etc. With this suitcase, he came from Germany. The entire suitcase with its contents was handed over to the museum.",Hebrew|German,מכתב|Letter|תצלום|Photograph,,original,,,,,
IL-MTFN-001-G-F-0202-001-R0005,IL-MTFN-001-G-F-0202-001,Vali's Book List,רשימת ספרים של ולי.,Bücherliste von Vali.,List of books by Vali.,Unspecified,רשימה|List,,original,,,,,
IL-MTFN-001-G-F-0202-001-R0022,IL-MTFN-001-G-F-0202-001,Vali Garzon's Work Notebook,פנקס עבודה של ולי גרזון בתוכו רשומים המקומות והתקופות של ההתמחות החקלאית (גינון) שלה 1936 ו;1938. (בפנקס אין שום חותמת שמעידה על תקופת הנציונאלסוציאליסטים),"Arbeitsbuch von Vali Garzon, in dem die Orte und Zeiten ihrer landwirtschaftlichen (Gartenbau) Ausbildung 1936 und 1938 verzeichnet sind. (Im Buch gibt es keinen Stempel, der auf die Zeit des Nationalsozialismus hinweist)","Work notebook of Vali Garzon, in which the places and periods of her agricultural (gardening) internship in 1936 and 1938 are recorded. (The notebook does not contain any stamp indicating the National Socialist period)",Hebrew,פנקס|Notepad,handwriting,original,Vali Garzon,1936,,,
IL-MTFN-001-G-F-0202-002-R0001,IL-MTFN-001-G-F-0202-002,"Dedication from Martin Garzon to Hanna Garzon, 1937","בספר הקדשה משנת 1937 של מרטין גרזון אל אחותו חנה גרזון. ההקדשה בגרמנית:; Zur Erinnerung an unsere gemeinsame Arbeit in Winkel im herzlicher Kameradschaft Dein Bruder Martin. Gut Winkel, Herbst 1937; ראה תמונה.","In einem Buch eine Widmung aus dem Jahr 1937 von Martin Garzon an seine Schwester Hanna Garzon. Die Widmung auf Deutsch:; Zur Erinnerung an unsere gemeinsame Arbeit in Winkel im herzlicher Kameradschaft Dein Bruder Martin. Gut Winkel, Herbst 1937; siehe Bild.","In a book, a dedication from 1937 by Martin Garzon to his sister Hanna Garzon. The dedication in German:; Zur Erinnerung an unsere gemeinsame Arbeit in Winkel im herzlicher Kameradschaft Dein Bruder Martin. Gut Winkel, Herbst 1937; see picture.",German|גרמנית,הקדשה|Dedication,handwriting,original,Martin Garzon,1937,,,
IL-MTFN-001-G-F-0202-003-R0002,IL-MTFN-001-G-F-0202-003,Dedication by Martin Gerson to Kitchen Staff at Gut Winkel,"באחד הספרים יש הקדשה של מרטין אל כל העובדים במטבח בגוט וינקל (ראה תמונה) Gut Winkel:;, Meinem Mitarbeiter in der Küche der Jürtte (?) als Wegweiser zum Abschied gewidmet; Gut Winkel, den 16 Oktober 37 Martin Gerson;","In einem der Bücher gibt es eine Widmung von Martin an alle Mitarbeiter in der Küche in Gut Winkel (siehe Bild) Gut Winkel:;, Meinem Mitarbeiter in der Küche der Jürtte (?) als Wegweiser zum Abschied gewidmet; Gut Winkel, den 16 Oktober 37 Martin Gerson;","In one of the books there is a dedication from Martin to all the employees in the kitchen at Gut Winkel (see picture) Gut Winkel:;, Dedicated to my colleague in the kitchen of the Jürtte (?) as a guide for farewell; Gut Winkel, October 16, 37 Martin Gerson;",German|Hebrew,הקדשה|Dedication,,original,Martin Gerson,1937-10-16,,,
IL-MTFN-001-G-F-0202-006-R0002,IL-MTFN-001-G-F-0202-006,Memory Booklet for Neuendorf People,"החומר צולם מתוך חוברת זיכרון לאנשי נויינדורף מ-9 לנובמבר 1988 (ליל הבדולח). בחוברת, בין היתר, התיחסות לקלרה גרונברג ו'ילדיה' ופרסום ממכתביה.",Das Material wurde aus einem Erinnerungsheft für die Menschen von Neuendorf vom 9. November 1988 (Kristallnacht) fotografiert. In dem Heft gibt es unter anderem Bezugnahmen auf Clara Grunberg und 'ihre Kinder' sowie Veröffentlichungen aus ihren Briefen.,"The material was photographed from a memory booklet for the people of Neuendorf from November 9, 1988 (Kristallnacht). In the booklet, among other things, there is reference to Clara Grunberg and 'her children' and publications from her letters.",Hebrew|German,חוברת|Booklet,print,copy,Clara Grunberg,,1988-11-09,,
IL-MTFN-001-G-F-0202-007-R0006,IL-MTFN-001-G-F-0202-007,Copy of Adolf Garzon's Diary from WWI,"העתק יומן שכתב אדולף גרזון בעת שרותו הצבאי במלח""ע 1914;1915 בגרמנית + תרגום לעברית.","Kopie eines Tagebuchs, das Adolf Garzon während seines Militärdienstes im Ersten Weltkrieg 1914;1915 auf Deutsch geschrieben hat + Übersetzung ins Hebräische.",Copy of a diary written by Adolf Garzon during his military service in World War I 1914;1915 in German + translation into Hebrew.,German|Hebrew,יומן|Diary|מסמך מתורגם|Translated Document,handwriting,copy,Adolf Garzon,1914,,,
IL-MTFN-001-G-F-0202-008-R0001,IL-MTFN-001-G-F-0202-008,History of the Garzon Family,תולדות משפחת גרזון בגרמנית. זילקה שפר Silke Schaeper ראיינה את ולי זליגמן לבית גרזון וכתבה בגרמנית את תולדות משפחת גרזון / 2000.,"Die Geschichte der Familie Garzon auf Deutsch. Silke Schaeper interviewte Wally Seligman, geborene Garzon, und schrieb die Geschichte der Familie Garzon auf Deutsch / 2000.",The history of the Garzon family in German. Silke Schaeper interviewed Wally Seligman née Garzon and wrote the history of the Garzon family in German / 2000.,German,Biography,,original,Silke Schaeper,2000,,,
IL-MTFN-001-G-F-0202-008-R0002,IL-MTFN-001-G-F-0202-008,Family Roots by Henry Birnbrey,"עבודת שורשים / תולדות משפחה שנעשתה ע""י הנרי בירנבריי Henry Birnbrey ב-1994 בה מופיעה בין היתר גם משפחת גרזון לדורותיה (חומר זה מצוי גם בעיזבון של מנפרד משה גרזון).","Stammbaum / Familiengeschichte erstellt von Henry Birnbrey im Jahr 1994, in dem unter anderem auch die Familie Garzon über Generationen hinweg erwähnt wird (dieses Material befindet sich auch im Nachlass von Manfred Moshe Garzon).","Family roots / family history created by Henry Birnbrey in 1994, which also includes the Garzon family through generations (this material is also found in the estate of Manfred Moshe Garzon).",Hebrew|English,לא מזוהה|Unrecognized,,original,Henry Birnbrey,1994,,,
IL-MTFN-001-G-F-0202-008-R0003,IL-MTFN-001-G-F-0202-008,Memories from the Garzon House for Wally Seligman's 80th Birthday,"מנפרד משה גרזון כותב בעברית ""זכרונות מבית גרזון"" לכבוד יום הולדתה ה-80 של ולי זליגמן; אחותו. כרוך בכריכה חגיגית.","Manfred Moshe Garzon schreibt auf Hebräisch ""Erinnerungen aus dem Haus Garzon"" zu Ehren des 80. Geburtstags von Wally Seligman; seiner Schwester. Gebunden in einem festlichen Einband.","Manfred Moshe Garzon writes in Hebrew ""Memories from the Garzon House"" in honor of the 80th birthday of Wally Seligman; his sister. Bound in a festive cover.",Hebrew,Book,,original,Manfred Moshe Garzon,,,,
IL-MTFN-001-G-F-0202-009-R0001,IL-MTFN-001-G-F-0202-009,List of Holocaust Victims from the Garzon Family,רשימה עם שמות הנרצחים בשואה ממשפחת גרזון.,Liste mit den Namen der im Holocaust ermordeten Mitglieder der Familie Garzon.,List of the names of the murdered in the Holocaust from the Garzon family.,Hebrew,רשימה|List,,original,,,,,
IL-MTFN-001-G-F-0202-009-R0012,IL-MTFN-001-G-F-0202-009,Photograph of Martin's Letter to Manfred,"צילום מכתבו של מרטין אל אחיו מנפרד בפלשתינה, מכתב האני מאמין של מרטין קצר לפני שנשלח לטרזיינשטטד. נכתב בנויינדורף ב-1943.","Fotografie eines Briefes von Martin an seinen Bruder Manfred in Palästina, ein Glaubensbekenntnis von Martin kurz bevor er nach Theresienstadt geschickt wurde. Geschrieben in Neuendorf im Jahr 1943.","Photograph of a letter from Martin to his brother Manfred in Palestine, Martin's creed letter shortly before being sent to Theresienstadt. Written in Neuendorf in 1943.",German|עברית,מכתב|Letter,photography,copy,Martin,1943,,,
IL-MTFN-001-G-F-0202-010-R0004,IL-MTFN-001-G-F-0202-010,Translation of Clotilde Schenk's Writings on Clara Grunwald,תרגום לעברית של דברים שכתבה קלוטילדה שנק Chlotilde Schenk על חברתה קלרה גרונולד.,"Übersetzung ins Hebräische von Dingen, die Clotilde Schenk über ihre Freundin Clara Grunwald geschrieben hat.",Translation into Hebrew of things written by Clotilde Schenk about her friend Clara Grunwald.,Hebrew,מסמך מתורגם|Translated Document,,other,Clotilde Schenk,,,,
IL-MTFN-001-G-F-0202-011-R0001,IL-MTFN-001-G-F-0202-011,Notebook for Chemistry and Agriculture Studies of Gedaliah Kornitzer,"פנקס ללימודי כימיה וחקלאות של גדליה קורניצר מ-1925;1926, כתוב בצרפתית, מבי""ס באנטוורפן.","Notizbuch für Chemie- und Landwirtschaftsstudien von Gedaliah Kornitzer aus den Jahren 1925;1926, geschrieben in Französisch, von einer Schule in Antwerpen.","Notebook for chemistry and agriculture studies of Gedaliah Kornitzer from 1925;1926, written in French, from a school in Antwerp.",Other,פנקס|Notepad,handwriting,original,גדליה קורניצר,1925,,,
IL-MTFN-001-G-F-0202-013-R0004,IL-MTFN-001-G-F-0202-013,List of Favorite Foods,רשימת מאכלים אהובים על החברה.,Liste der Lieblingsgerichte der Firma.,List of favorite foods of the company.,Hebrew,רשימה|List,,original,,,,,
IL-MTFN-001-G-F-0202-013-R0007,IL-MTFN-001-G-F-0202-013,Notebooks of Vali Garzon with Poems and Lists,2 מחברות של ולי גרזון עם שירים ורשימות למיניהן.,2 Notizbücher von Vali Garzon mit Gedichten und verschiedenen Listen.,2 notebooks by Vali Garzon with poems and various lists.,Hebrew,פנקס|Notepad|שיר|Poem|רשימות|Personal Notes,handwriting,original,Vali Garzon,,,,
IL-MTFN-001-G-F-0202-014-R0003,IL-MTFN-001-G-F-0202-014,British Army Soldier Named Amos,חייל בצבא הבריטי שפעם קראו לו עמוס.,"Ein Soldat in der britischen Armee, der früher Amos genannt wurde.",A soldier in the British army who was once called Amos.,Unspecified,Unrecognized,,other,,,,,
IL-MTFN-001-G-F-0202-014-R0008,IL-MTFN-001-G-F-0202-014,לאה גרזון על התחלת התנוע 'נוטע;בונה',"1938, חיפה, לאה גרזון מספרת ומסבירה על התחלת התנוע ""נוטע;בונה"" מושב שיתופי, על החיים והקשיים בקבוצות הראשונות.","1938, Haifa, Lea Garzon erzählt und erklärt über den Beginn der Bewegung 'Notah;Bona', eine kooperative Siedlung, über das Leben und die Schwierigkeiten in den ersten Gruppen.","1938, Haifa, Lea Garzon tells and explains about the beginning of the movement 'Notah;Bona', a cooperative settlement, about the life and difficulties in the first groups.",Hebrew,Letter,,original,לאה גרזון,1938,,,
IL-MTFN-001-G-F-0202-015-R0001,IL-MTFN-001-G-F-0202-015,"Wilma Adam's Trip to Israel, 1938",תיאור נסיע לישראל Wilma Adam; 1938,Beschreibung der Reise nach Israel Wilma Adam; 1938,Description of the trip to Israel Wilma Adam; 1938,Unspecified,לא מזוהה,,original,Wilma Adam,1938,,,
IL-MTFN-001-G-F-0202-015-R0013,IL-MTFN-001-G-F-0202-015,Handwritten Page by Wali on Martin's Farewell Letters,"בלי תאריך, דף בכתב יד של ולי על מכתבי פרידה של מרטין, עברית כתב יד","Ohne Datum, handgeschriebene Seite von Wali über Abschiedsbriefe von Martin, hebräische Handschrift","Without date, handwritten page by Wali about farewell letters of Martin, Hebrew handwriting",Hebrew,מכתב|Letter,handwriting,original,,,,,
IL-MTFN-001-G-F-0202-016-R0002,IL-MTFN-001-G-F-0202-016,Clothilde Schenck on Clara Grünwald,דברי Clothilde Schenck על Clara Grünwald,Worte von Clothilde Schenck über Clara Grünwald,Words of Clothilde Schenck about Clara Grünwald,Unspecified,לא מזוהה,,other,Clara Grünwald,,,,
IL-MTFN-001-G-F-0202-016-R0003,IL-MTFN-001-G-F-0202-016,Memories from the Garzon Luli House,"1993, זכרונות מבית גרזון לולי מאת Manfred","1993, Erinnerungen aus dem Haus Garzon Luli von Manfred","1993, Memories from the Garzon Luli House by Manfred",Unspecified,ספר|Book,,original,Manfred,1993,,,
IL-MTFN-001-G-F-0202-016-R0013,IL-MTFN-001-G-F-0202-016,Memories of Arale Deldan,"בלי תאריך, 4 דפים עם זכרונות של אראלה דלדן","Ohne Datum, 4 Seiten mit Erinnerungen von Arale Deldan","No date, 4 pages with memories of Arale Deldan",Hebrew,רשימות|Personal Notes,,original,אראלה דלדן,,,,4
IL-MTFN-001-G-F-0202-016-R0019,IL-MTFN-001-G-F-0202-016,"Postcards from Grete to Veli, 1939","1939, 2 גלויות של ולי מאחותה גרטה Grete","1939, 2 Postkarten von Veli von ihrer Schwester Grete","1939, 2 postcards from Veli from her sister Grete",German,גלויה|Postcard,,original,Grete,1939,,,
IL-MTFN-001-G-F-0207-001-R0002,IL-MTFN-001-G-F-0207-001,Short Biography of Friedrich Rodenberg by Elisheva Litan,"ביוגרפיה קצרה בגרמנית שחיברה הבת, אלישבע ליטן, על אביה פרידריך רודנברג.","Eine kurze Biografie auf Deutsch, verfasst von der Tochter Elisheva Litan über ihren Vater Friedrich Rodenberg.","A short biography in German written by the daughter, Elisheva Litan, about her father Friedrich Rodenberg.",German,Biography,,original,Friedrich Rodenberg,,,,
IL-MTFN-001-G-F-0207-003-R0003,IL-MTFN-001-G-F-0207-003,Writings by Elisheva Litan on Life in Beit HaArava,דברים שכתבה אלישבע ליטן על חייה בבית הערבה טרום קום המדינה.,"Dinge, die Elisheva Litan über ihr Leben in Beit HaArava vor der Staatsgründung schrieb.",Things written by Elisheva Litan about her life in Beit HaArava before the establishment of the state.,Hebrew,רשימות|Personal Notes,handwriting,original,אלישבע ליטן,,,,
IL-MTFN-001-G-F-0207-004-R0001,IL-MTFN-001-G-F-0207-004,Recipe Book by Emma Stockheim,"הספר בהוצאה מכובדת ויפיפיה, כל עמוד לבן ממוסגר במסגרת אדומה. כל מספר דפים ריקים/כתובים יש עמוד מאויר ציורים בצבע ועליו משפט 'חכמת חיים' כל שהי. ספר לרישום מתכונים שקבלה אמה שטוקהיים Emma Stockheim (לימים אמה רוזנפלדר סבתה;רבה, של אלישבע ליטן) מאת אלברט היים Albert Heim ב-1868. בספר המשיכה לימים לרשום מתכונים גם הבת שלה הנסי רודנברג לבית רוזנפלדר Hansi Rudenberg geb. Rosenfelder (האם של אלישבע ליטן); בעמוד הראשון של הספר כתוב בגרמנית: Koch;Notiz;Buch für gute Hausfrauen תרגום: ספר;רישומ-בישול. העמוד מאויר וצבעוני.","Das Buch in einer respektablen und schönen Ausgabe, jede weiße Seite ist von einem roten Rahmen umgeben. Alle paar leeren/beschriebenen Seiten gibt es eine illustrierte Seite mit farbigen Zeichnungen und einem Spruch 'Lebensweisheit'. Ein Rezeptbuch, das Emma Stockheim (später Emma Rosenfelder, Urgroßmutter von Elisheva Litan) 1868 von Albert Heim erhielt. Später schrieb auch ihre Tochter Hansi Rudenberg, geb. Rosenfelder (die Mutter von Elisheva Litan), Rezepte in das Buch. Auf der ersten Seite des Buches steht auf Deutsch: Koch;Notiz;Buch für gute Hausfrauen. Übersetzung: Koch-Notiz-Buch. Die Seite ist illustriert und bunt.","The book in a respectable and beautiful edition, each white page framed in a red border. Every few blank/written pages there is an illustrated page with colored drawings and a 'wisdom of life' saying. A recipe book received by Emma Stockheim (later Emma Rosenfelder, great-grandmother of Elisheva Litan) from Albert Heim in 1868. Later, her daughter Hansi Rudenberg, née Rosenfelder (the mother of Elisheva Litan), also continued to write recipes in the book. On the first page of the book, it is written in German: Koch;Notiz;Buch für gute Hausfrauen. Translation: Cooking-Note-Book. The page is illustrated and colorful.",German|Hebrew,ספר|Book,print,original,Emma Stockheim,1868,,,
IL-MTFN-001-G-F-0210-001-R0001,IL-MTFN-001-G-F-0210-001,World War I Diary of Alice Salomon,"יומן מלחמת עולם ראשונה של אישה Alice Salomon עם תרגום לעברית עם הסיפור האישי שלה ויל משפחתה; שמות: Katz, Frieda Goldberger, Salomon; מקום: Lautenburg nan","Tagebuch des Ersten Weltkriegs einer Frau Alice Salomon mit Übersetzung ins Hebräische mit ihrer persönlichen Geschichte und der ihrer Familie; Namen: Katz, Frieda Goldberger, Salomon; Ort: Lautenburg nan","World War I diary of a woman Alice Salomon with translation into Hebrew with her personal story and that of her family; Names: Katz, Frieda Goldberger, Salomon; Place: Lautenburg nan",Hebrew|German,יומן|Diary|מסמך מתורגם|Translated Document,,original,Alice Salomon,,,,
IL-MTFN-001-G-F-0214-001-R0001,IL-MTFN-001-G-F-0214-001,Memory Book of Miriam Polin,"ספר זיכרונות של מרים פולין מ-1938; דפים מודפסים עם זיכרונותיה של מרים פולין מילדותה עד לעלייתה לארץ ב-1948.; הזיכרונות מחולקים ל;3 פרקים, סה""כ 38 עמודים.","Erinnerungsbuch von Miriam Polin aus dem Jahr 1938; Gedruckte Seiten mit Erinnerungen von Miriam Polin von ihrer Kindheit bis zu ihrer Einwanderung nach Israel im Jahr 1948.; Die Erinnerungen sind in 3 Kapitel unterteilt, insgesamt 38 Seiten.","Memory book of Miriam Polin from 1938; Printed pages with memories of Miriam Polin from her childhood until her immigration to Israel in 1948.; The memories are divided into 3 chapters, a total of 38 pages.",Hebrew,ספר זכרונות|Memory Book,print,original,Miriam Polin,1938,,,38
IL-MTFN-001-G-F-0214-001-R0002,IL-MTFN-001-G-F-0214-001,"Written by Miriam in German, 2010","נכתבו ע""י מרים, גרמנית הדפסה, 2010, כפר ורדים.","Geschrieben von Miriam, Deutsch maschinenschriftlich, 2010, Kfar Vradim.","Written by Miriam, German typewritten, 2010, Kfar Vradim.",German,Letter,typewriting,original,Miriam,2010,,,
IL-MTFN-001-G-F-0214-001-R0003,IL-MTFN-001-G-F-0214-001,זיכרונותיו של אושי פולין,"דפים מודפסים עם זיכרונותיו של אושי פולין, נולד בגרה Gera ב-1924. בין היתר היה חניך במוסד ""אהבה"" בברלין, ממנו ברח בגיל 13. הנער אושי התנסה בטרם עת בחוויות חיים קשות בגרמניה, אנגליה ולבסוף שבדיה. גרמנית הדפסה.","Gedruckte Seiten mit den Erinnerungen von Oshi Polin, geboren in Gera 1924. Unter anderem war er Schüler im ""Ahava""-Institut in Berlin, von dem er im Alter von 13 Jahren floh. Der Junge Oshi machte frühzeitig schwere Lebenserfahrungen in Deutschland, England und schließlich Schweden. Deutsch Druck.","Printed pages with the memories of Oshi Polin, born in Gera in 1924. Among other things, he was a student at the ""Ahava"" institution in Berlin, from which he fled at the age of 13. The boy Oshi had early difficult life experiences in Germany, England, and finally Sweden. German print.",German,מסמך מתורגם|Translated Document,typewriting,original,אושי פולין,,,,
IL-MTFN-001-G-F-0214-001-R0005,IL-MTFN-001-G-F-0214-001,"Photo and Letter from Sweden, 1943","צילום תמונה בה מצולמת גם מרים בבית המלאכה בשבדיה וצילום מכתב כתוב שבדית ששולח לה עובד תעשיה, שככל הנראה התלהב מתמונתה ורוצה קשר אליה. קרלסבורג, שבדיה, 1943.","Foto eines Bildes, auf dem auch Miriam in der Werkstatt in Schweden zu sehen ist, und Foto eines auf Schwedisch geschriebenen Briefes, den ein Industriearbeiter an sie schickt, der offenbar von ihrem Bild begeistert ist und Kontakt zu ihr möchte. Karlsborg, Schweden, 1943.","Photo of a picture in which Miriam is also photographed in the workshop in Sweden and a photo of a letter written in Swedish sent to her by an industrial worker, who apparently was impressed by her picture and wants to connect with her. Karlsborg, Sweden, 1943.",Swedish|עברית,תצלום|מכתב,photography,copy,מרים,1943,,,
