dcterms:identifier,dcterms:isPartOf,dcterms:title,description_he,description_de,description_en,ric-o:hasOrHadLanguage,ric-o:hasDocumentaryFormType,ric-o:hasProductionTechniqueType,ric-o:hasRecordState,ric-o:hasOrHadMainSubject,ric-o:hasCreationDate,ric-o:hasPublicationDate,arkivo:creationPlace,bibo:numPages
IL-MTFN-001-G-F-0267-025-R0009,IL-MTFN-001-G-F-0267-025,"Exhibition Catalog: E.M. Lilien, Munich 1981",קטלוג לתערוכה במינכן בשנת 1981 כותרת התערוכה: E.M. Lilien; Zeichnungen für Bücher.,Katalog für eine Ausstellung in München im Jahr 1981. Titel der Ausstellung: E.M. Lilien; Zeichnungen für Bücher.,Catalog for an exhibition in Munich in 1981. Exhibition title: E.M. Lilien; Drawings for Books.,German,קטלוג|Catalog,print,original,,1981,1981,,
IL-MTFN-001-G-F-0267-025-R0010,IL-MTFN-001-G-F-0267-025,"Invitation to Exhibition Opening in 1980, Jerusalem","הזמנה לפתיחת תערוכה ב-1980 בירושלים כותרת התערוכה: ירושלים ואמני הדפס ישראליים; על ההזמנה רשומים 33 אמנים, גברים ונשים.","Einladung zur Eröffnung einer Ausstellung im Jahr 1980 in Jerusalem. Titel der Ausstellung: Jerusalem und israelische Druckkünstler; Auf der Einladung sind 33 Künstler, Männer und Frauen, verzeichnet.","Invitation to the opening of an exhibition in 1980 in Jerusalem. Exhibition title: Jerusalem and Israeli Print Artists; The invitation lists 33 artists, men and women.",Hebrew,הזמנה|Invitation,print,original,,1980,,,
IL-MTFN-001-G-F-0267-025-R0022,IL-MTFN-001-G-F-0267-025,Catalog of Israeli/Jewish Artists at Skirball Museum,"דף/קטלוג באנגלית עם יצירות של אמנים ישראלים/יהודים שהוציא ה; Hebrew Union College, Skirball Museum, Los Angeles, California מאויר ביצירה ""הירדן"" של א.מ. ליליין.","Seite/Katalog auf Englisch mit Werken von israelischen/jüdischen Künstlern, herausgegeben vom Hebrew Union College, Skirball Museum, Los Angeles, Kalifornien, illustriert mit dem Werk ""Der Jordan"" von E.M. Lilien.","Page/catalog in English with works by Israeli/Jewish artists published by the Hebrew Union College, Skirball Museum, Los Angeles, California, illustrated with the work ""The Jordan"" by E.M. Lilien.",English,קטלוג|Catalog,print,original,,,,,
IL-MTFN-001-G-F-0271-001-R0001,IL-MTFN-001-G-F-0271-001,Cornerstone Laying for Tel Aviv,מס 1. הנחה אבן הפינה לתל אביב,Nr. 1. Grundsteinlegung für Tel Aviv,No. 1. Laying the cornerstone for Tel Aviv,Unspecified,לא מזוהה,,original,,,,,
IL-MTFN-001-G-F-0271-001-R0009,IL-MTFN-001-G-F-0271-001,Afforestation with Pine Trees,מס 9. יעור עם עצי אורן,Nr. 9. Aufforstung mit Kiefern,No. 9. Afforestation with pine trees,Unspecified,Unrecognized,,other,,,,,
IL-MTFN-001-G-F-0271-001-R0032,IL-MTFN-001-G-F-0271-001,Old Postcards of a Building in Tel Aviv,בניין בלב תל אביב - גלויות ישנות,Gebäude im Herzen von Tel Aviv - alte Postkarten,Building in the heart of Tel Aviv - old postcards,Unspecified,גלויה|Postcard,,original,,,,,
IL-MTFN-001-G-F-0271-001-R0034,IL-MTFN-001-G-F-0271-001,Lag BaOmer Celebration in Jerusalem,חגיגת לג בעומר בירושלים,Lag BaOmer Feier in Jerusalem,Lag BaOmer celebration in Jerusalem,Unspecified,לא מזוהה,,other,,,,,
IL-MTFN-001-G-F-0272-001-R0005,IL-MTFN-001-G-F-0272-001,DVD on Shmuel Katz's Visit to Vienna,DVD בגרמנית על הביקור של שמואל כץ בוינה.,DVD auf Deutsch über den Besuch von Shmuel Katz in Wien.,DVD in German about the visit of Shmuel Katz in Vienna.,German,לא מזוהה,other,original,Shmuel Katz,,,,
IL-MTFN-001-G-F-0274-001-R0012,IL-MTFN-001-G-F-0274-001,German Poster and Program for Children's Event,"כרזה ותוכניה בגרמנית לאירוע, הצגת ילדים, עבור ילדים נצרכימ- כרזה לבירה Schultheiss;","Plakat und Programm auf Deutsch für eine Veranstaltung, Kindervorstellung, für bedürftige Kinder - Plakat für Schultheiss Bier;","Poster and program in German for an event, children's show, for needy children - poster for Schultheiss beer;",German,תכניה|Playbill,print,original,,,,,
IL-MTFN-001-G-F-0276-006-R0005,IL-MTFN-001-G-F-0276-006,Publications on Israeli Delegation Visit to Cologne,פירסומים שונים שמסקרים את ביקור המשלחת הישראלית בקלן.,"Verschiedene Veröffentlichungen, die den Besuch der israelischen Delegation in Köln abdecken.",Various publications covering the visit of the Israeli delegation in Cologne.,Unspecified,לא מזוהה,,other,,,,,
IL-MTFN-001-G-F-0277-001-R0010,IL-MTFN-001-G-F-0277-001,The Yellow Patch,הטלאי הצהוב; מגן דוד צהוב מבד ובאמצעו כתוב JUDE; לא ברור כיצד פריט זה הגיע למשפחת.,"Der gelbe Fleck; Gelber Davidstern aus Stoff mit der Aufschrift JUDE in der Mitte; Es ist unklar, wie dieser Gegenstand in die Familie gelangte.",The yellow patch; Yellow Star of David made of fabric with JUDE written in the middle; It is unclear how this item came to the family.,German,לא מזוהה|Unrecognized,other,original,,,,,
IL-MTFN-001-G-F-0277-001-R0012,IL-MTFN-001-G-F-0277-001,Leather Pouch with Soldier's Personal Number,"נרתיק עור קטנטן ובתוכו מספרו האישי של החייל בנציאן; מלח""ע I; אביה של תורמת העזבון.",Kleines Lederetui mit der persönlichen Nummer des Soldaten Bentsian; Erster Weltkrieg; Vater der Nachlassspenderin.,Small leather pouch containing the personal number of the soldier Bentsian; World War I; Father of the estate donor.,Unspecified,לא מזוהה,,original,Bentsian,,,,
IL-MTFN-001-G-F-0280-001-R0008,IL-MTFN-001-G-F-0280-001,Program for New Year's Musical at Hay Camp,תכניה למחזמר לכבוד חגיגת ראש השנה (ככל הנראה סילבסטר) ממחנה היי Hay אוסטרליה.,"Programmheft für ein Musical zur Feier des Neujahrsfestes (vermutlich Silvester) aus dem Lager Hay, Australien.","Program for a musical in celebration of New Year's (presumably New Year's Eve) from Hay Camp, Australia.",Hebrew,תכניה|Playbill,print,original,,,,,
IL-MTFN-001-G-F-0280-001-R0011,IL-MTFN-001-G-F-0280-001,Birthday Greetings for Emil Frank,"ברכות ליום הולדתו ה-40 שלאמיל פרנק על החתום: הקהילה היהודית, במחנה המעצר טטורה 2, אוסטרליה.","Glückwünsche zum 40. Geburtstag von Emil Frank, unterzeichnet: Die jüdische Gemeinde, im Internierungslager Tatura 2, Australien.","Congratulations on the 40th birthday of Emil Frank, signed: The Jewish community, at the Tatura 2 detention camp, Australia.",Hebrew,כרטיס ברכה|Greeting Card,,original,Emil Frank,,,,
IL-MTFN-001-G-F-0290-004-R0006,IL-MTFN-001-G-F-0290-004,Military Postcards with Pidyon HaBen Invitation,"שתי גלויות צבאיות, מלח""ע I, עליהן הזמנה פיוטית לחגיגת 'פדיון הבן' שכתב ושלח ארתור מילר, אביו של הבן הנפדה, פרידריך מילר יליד 1915. מצורף תוכן ההזמנה שהודפס ע""י גב' קרלה וולף.","Zwei militärische Postkarten, Erster Weltkrieg, mit einer poetischen Einladung zur Feier der 'Pidyion HaBen', geschrieben und gesendet von Arthur Miller, dem Vater des erlösten Sohnes, Friedrich Miller, geboren 1915. Der Inhalt der Einladung wurde von Frau Karla Wolf gedruckt.","Two military postcards, WWI, with a poetic invitation to the 'Pidyon HaBen' celebration written and sent by Arthur Miller, the father of the redeemed son, Friedrich Miller, born 1915. The content of the invitation was printed by Mrs. Karla Wolf.",Hebrew|German,גלויה|Postcard,print,original,Arthur Miller,1915,,,
IL-MTFN-001-G-F-0292-001-R0002,IL-MTFN-001-G-F-0292-001,English Newspaper Clipping on Nahariya as a Honeymoon City,"בתוך הספר ממר עיתון בשפה האנגלית על נהריה כעיר ""ירח דבש"" קשור לתירות פנים.","Innerhalb des Buches befindet sich ein englischsprachiger Zeitungsausschnitt über Nahariya als ""Flitterwochen""-Stadt, bezogen auf Inlandstourismus.","Inside the book is an English newspaper clipping about Nahariya as a ""honeymoon"" city related to domestic tourism.",English,גזיר עיתון|News Clipping,print,original,,,,,
IL-MTFN-001-G-F-0297-001-R0001,IL-MTFN-001-G-F-0297-001,Die Welt Newspaper Issues with Theodor Herzl Death Notice,ארבעה הוצאות של עיתון (במצב לא טוב ) Die Welt :; מס. 28 + מס. 29 + מס. 30 משנת 1904 על שלושתם מופיעה מודעת אבל לרגל מותו של תאודור הרצל. מס. 48 משנת 1906;,"Vier Ausgaben der Zeitung (in schlechtem Zustand) Die Welt: Nr. 28 + Nr. 29 + Nr. 30 aus dem Jahr 1904, auf allen drei erscheint eine Todesanzeige anlässlich des Todes von Theodor Herzl. Nr. 48 aus dem Jahr 1906;","Four issues of the newspaper (in poor condition) Die Welt: No. 28 + No. 29 + No. 30 from the year 1904, all three feature a death notice on the occasion of Theodor Herzl's death. No. 48 from the year 1906;",German,עיתון|Newspaper,print,original,Theodor Herzl,1904,1904,,
IL-MTFN-001-G-F-0300-001-R0004,IL-MTFN-001-G-F-0300-001,Obituaries and Portrait of Heinrich Grünfeld,"מודעות אבל על מות Heinrich Grünfeld + תמונת דיוקן שלו שפורסמה על עלון לרגל פטירתו + מאמרים גזורים מהעיתונות, בגרמנית, רשימות לזכרו. הנ""ל אייש תפקידים בכירים בלשכת המסחר בברלין.","Todesanzeigen für Heinrich Grünfeld + sein Porträtfoto, das anlässlich seines Todes in einem Flugblatt veröffentlicht wurde + ausgeschnittene Artikel aus der Presse, auf Deutsch, Erinnerungslisten. Er bekleidete hohe Positionen in der Handelskammer in Berlin.","Obituaries for the death of Heinrich Grünfeld + his portrait photo published in a leaflet on the occasion of his death + cut-out articles from the press, in German, memorial lists. He held senior positions in the Chamber of Commerce in Berlin.",German,מודעת אבל|Death Notice|תצלום|Photograph|גזיר עיתון|News Clipping,,other,Heinrich Grünfeld,,,,
IL-MTFN-001-G-F-0304-001-R0002,IL-MTFN-001-G-F-0304-001,"Exhibition Catalog of Leo Cohen in Ulm, 1981",קטלוג תערוכה של לאו כהן בעיר אולם/גרמניה ב-1981.,Ausstellungskatalog von Leo Cohen in der Stadt Ulm/Deutschland im Jahr 1981.,Exhibition catalog of Leo Cohen in the city of Ulm/Germany in 1981.,German,קטלוג|Catalog,print,original,לאו כהן,1981,1981,,
IL-MTFN-001-G-F-0306-001-R0006,IL-MTFN-001-G-F-0306-001,Advertising Page from Israelischen Familienblattes on Family Tree Competition,"1937, ברלין, העתקים, דף פירסום מעיתון Israelischen Familienblattes Nr.13 1,April 1937 על תחרות להכנת אילן יוחסין + צילומי אילן יוחסין של משפחות Hirsch; Gumpert; Gettinger; Halberstadt.","1937, Berlin, Kopien, Werbeseite aus der Zeitung Israelischen Familienblattes Nr.13 1. April 1937 über einen Wettbewerb zur Erstellung eines Stammbaums + Fotos von Stammbäumen der Familien Hirsch; Gumpert; Gettinger; Halberstadt.","1937, Berlin, copies, advertising page from the newspaper Israelischen Familienblattes No.13 1, April 1937 about a competition for creating a family tree + photos of family trees of the families Hirsch; Gumpert; Gettinger; Halberstadt.",German,גזיר עיתון|News Clipping,print,copy,,1937-04-01,1937-04-01,,
IL-MTFN-001-G-F-0310-001-R0001,IL-MTFN-001-G-F-0310-001,Linen Towel Deposited by Jonathan Muller,"מגבת הפשתן הופקדה במוזיאון ע""י מר יונתן מולר, צאצא למייסדי ""אתא"", ראה מכתב מצורף בתיק.","Das Leinentuch wurde von Herrn Jonathan Müller, einem Nachkommen der Gründer von ""Ata"", im Museum hinterlegt, siehe beigefügten Brief in der Akte.","The linen towel was deposited in the museum by Mr. Jonathan Muller, a descendant of the founders of ""Ata"", see attached letter in the file.",Unspecified,מכתב|Letter,,original,יונתן מולר,,,,
IL-MTFN-001-G-F-0310-001-R0005,IL-MTFN-001-G-F-0310-001,Newspaper Clippings on Freyhan Family,"1964, קטעי עיתון "" משפחות מברסלאו"" Breslauer Familien Chroniken, עם הסיפור המשפחתי על משפחת פריהאן Freyhan;","1964, Zeitungsausschnitte ""Familien aus Breslau"" Breslauer Familien Chroniken, mit der Familiengeschichte der Familie Freyhan;","1964, newspaper clippings ""Families from Breslau"" Breslauer Familien Chroniken, with the family story about the Freyhan family;",German,גזיר עיתון|News Clipping,print,other,Freyhan,,1964,,
IL-MTFN-001-G-F-0311-001-R0003,IL-MTFN-001-G-F-0311-001,German Newspaper Article in Memory of Gustav Meinert,צילום כתבה מעיתון גרמני לזכרו של גוסטב מיינרט; צילומי מועדות האבל על מותו.,Foto eines Artikels aus einer deutschen Zeitung zum Gedenken an Gustav Meinert; Fotos der Trauerbekundungen zu seinem Tod.,Photograph of an article from a German newspaper in memory of Gustav Meinert; photographs of the mourning notices for his death.,German,גזיר עיתון|News Clipping,photography,copy,Gustav Meinert,,,,
IL-MTFN-001-G-F-0312-001-R0004,IL-MTFN-001-G-F-0312-001,Empty Family Tree Template,שבלונה ריקה של אילן יוחסין.,Leere Schablone eines Stammbaums.,Empty template of a family tree.,Unspecified,לא מזוהה|Unrecognized,,other,,,,,
IL-MTFN-001-G-F-0312-001-R0005,IL-MTFN-001-G-F-0312-001,Business card of Günter Hammerstein,כרטיס ביקור של גינטר המרשטיין.,Visitenkarte von Günter Hammerstein.,Business card of Günter Hammerstein.,Unspecified,כרטיס ביקור|Business Card,other,original,גינטר המרשטיין,,,,
IL-MTFN-001-G-F-0312-001-R0006,IL-MTFN-001-G-F-0312-001,מעטפה ריקה שעברה צנזורה,"מעטפה ריקה שעברה צנזורה Censor, אל גינטר המרשטיין בתל אביב.","Leerer Umschlag, der von der Zensur überprüft wurde, an Günther Hammerstein in Tel Aviv.","Empty envelope that underwent censorship, to Günther Hammerstein in Tel Aviv.",Unspecified,מעטפה|Envelope,,other,גינטר המרשטיין,,,,
IL-MTFN-001-G-F-0323-001-R0003,IL-MTFN-001-G-F-0323-001,Three identical postcards 'Scroll of Queen Esther',שלש גלויות זהות 'מגילת אסתר המלכה'. הציור שעל הגלויה עשוי מתוכן המגילה / מילים.,Drei identische Postkarten 'Die Rolle der Königin Esther'. Das Bild auf der Postkarte besteht aus dem Inhalt der Rolle / Wörter.,Three identical postcards 'Scroll of Queen Esther'. The image on the postcard is made from the content of the scroll / words.,Hebrew,גלויה|Postcard,print,original,,,,,
IL-MTFN-001-G-F-0331-001-R0001,IL-MTFN-001-G-F-0331-001,Moshe Peter Ron's Contribution to Museum,"משה פטר רון (עברת את שמו מויסברון לרון) הביא את החומר למוזיאון וסיפר:; הוא ורעיתו, שניהם ילידי רמשייד, הוזמנו לפני מספר חודשים ע""י העיר לקחת חלק בגילוי ה; ""Stolpersteine""; אנדרתת זיכרון על הבית של המשפחה; ראה צילום בתיק.","Moshe Peter Ron (er änderte seinen Namen von Weisbron zu Ron) brachte das Material ins Museum und erzählte: Er und seine Frau, beide gebürtig aus Remscheid, wurden vor einigen Monaten von der Stadt eingeladen, an der Enthüllung der ""Stolpersteine"" teilzunehmen; ein Denkmal vor dem Haus der Familie; siehe Foto in der Akte.","Moshe Peter Ron (Hebraized his name from Weisbron to Ron) brought the material to the museum and said: He and his wife, both natives of Remscheid, were invited a few months ago by the city to take part in the unveiling of the ""Stolpersteine""; a memorial in front of the family's house; see photo in the file.",Unspecified,לא מזוהה,,original,Moshe Peter Ron,,,,
IL-MTFN-001-G-F-0334-001-R0003,IL-MTFN-001-G-F-0334-001,German Postcard,גלויה בגרמנית.,Postkarte auf Deutsch.,Postcard in German.,German,גלויה|Postcard,print,original,,,,,
IL-MTFN-001-G-F-0334-001-R0004,IL-MTFN-001-G-F-0334-001,Greetings,ברכות.,Glückwünsche.,Congratulations.,Unspecified,כרטיס ברכה|Greeting Card,,other,,,,,
IL-MTFN-001-G-F-0334-001-R0010,IL-MTFN-001-G-F-0334-001,Advertising Postcard for Carpet Factory,גלוית פרסומת לבית החרושת לשטיחים עבורו עבד לאו רוזנברג כסוכן נוסע.,"Werbepostkarte für die Teppichfabrik, für die Leo Rosenberg als Reisender arbeitete.",Advertising postcard for the carpet factory for which Leo Rosenberg worked as a traveling agent.,Hebrew,גלויה|Postcard,print,original,Leo Rosenberg,,,,
IL-MTFN-001-G-F-0334-001-R0014,IL-MTFN-001-G-F-0334-001,Business card of Mini and Leo Rosenberg,כרטיס הביקור של מיני ולאו רוזנברג.,Visitenkarte von Mini und Leo Rosenberg.,Business card of Mini and Leo Rosenberg.,Unspecified,כרטיס ביקור|Business Card,print,original,Mini Rosenberg|Leo Rosenberg,,,,
IL-MTFN-001-G-F-0338-001-R0001,IL-MTFN-001-G-F-0338-001,"Suitcases of the Passen Family, 1939",שתי מזוודות איתן עלתה משפחת פסן לארץ ב-1939. המזוודות שמורות במחסן של רחל לזר.,"Zwei Koffer, mit denen die Familie Passen 1939 ins Land kam. Die Koffer werden im Lager von Rachel Lazar aufbewahrt.",Two suitcases with which the Passen family came to the country in 1939. The suitcases are kept in Rachel Lazar's storage.,Unspecified,חפץ|Object,,original,,1939,,,
IL-MTFN-001-G-F-0341-001-R0005,IL-MTFN-001-G-F-0341-001,Collection of Office Stamps from Germany,"אוסף ""בולי משרד"" מגרמניה מתחילת המאה ה-20.","Sammlung von ""Büromarken"" aus Deutschland vom Anfang des 20. Jahrhunderts.","Collection of ""Office Stamps"" from Germany from the early 20th century.",German,בול|Stamp,print,original,,,,,
IL-MTFN-001-G-F-0341-007-R0007,IL-MTFN-001-G-F-0341-007,Flyer of Flight Enthusiasts Haifa,"פלייר ""חובבי הטיסה חיפה"" בעברית וגרמנית, 1935/36.","Flugblatt ""Flugbegeisterte Haifa"" auf Hebräisch und Deutsch, 1935/36.","Flyer ""Flight Enthusiasts Haifa"" in Hebrew and German, 1935/36.",Hebrew|German,ברושור|Brochure,print,original,,1935,1935,,
IL-MTFN-001-G-F-0341-009-R0006,IL-MTFN-001-G-F-0341-009,"Newspaper Clippings on Dust in the Air, 1932",קטעי עיתונות עם מאמרים בנושא: אבק באויר. גרמנית משנת 1932.,Zeitungsausschnitte mit Artikeln zum Thema: Staub in der Luft. Deutsch aus dem Jahr 1932.,Newspaper clippings with articles on the topic: Dust in the air. German from the year 1932.,German,גזיר עיתון|News Clipping,print,original,,1932,1932,,
IL-MTFN-001-G-F-0346-001-R0001,IL-MTFN-001-G-F-0346-001,Photographs of Articles from Der Stürmer,צילומי מאמרים מהעיתון Der Stürmer בהם כתבות על העסק המשפחתי של הורי התורם,Fotografien von Artikeln aus der Zeitung Der Stürmer mit Berichten über das Familienunternehmen der Eltern des Spenders,Photographs of articles from the newspaper Der Stürmer with reports about the family business of the donor's parents,German,גזיר עיתון|News Clipping,photography,copy,,,,,
IL-MTFN-001-G-F-0353-004-R0007,IL-MTFN-001-G-F-0353-004,Pamphlet for Dibbuck Theater's 14th Birthday,"כתב-פלסתר Pamphlet לציון ""יום ההולדת"" ה;14 לתיאטרון ""דיבוק"" Dibbuck Theater, ברלין, 1897, בגרמנית ומעט בעברית. את ציור השער יצר שטרוק. (קטלוג באה דף 1);","Schmähschrift Pamphlet zur Feier des 14. Geburtstags des Theaters ""Dibbuck"", Berlin, 1897, auf Deutsch und etwas auf Hebräisch. Das Titelbild wurde von Struck erstellt. (Katalog Seite 1)","Libel Pamphlet for the celebration of the 14th birthday of the ""Dibbuck"" Theater, Berlin, 1897, in German and a little in Hebrew. The cover illustration was created by Struck. (Catalog page 1)",German|Hebrew,חוברת|Booklet,print,original,,1897,,,1
IL-MTFN-001-G-F-0353-004-R0008,IL-MTFN-001-G-F-0353-004,Postcard for the 50th Anniversary of Friedrich Gymnasium,"גלויה עם ציור מודפס, הוצאה לחגיגות היובל ה;50 של פרידריך;גימנזיום Friedrichs;Gymnasium 1950;1900. חוברת חגיגית אותהערכו התלמידים לרגל היובל הנ""ל עם ציורים ודיקלומים.; (קטלוג באה דף 1);","Postkarte mit gedrucktem Bild, herausgegeben zum 50. Jubiläum des Friedrichs-Gymnasiums 1950-1900. Festliche Broschüre, die von den Schülern anlässlich des oben genannten Jubiläums mit Zeichnungen und Deklamationen erstellt wurde. (Katalog auf Seite 1)","Postcard with printed drawing, issued for the 50th anniversary celebrations of Friedrich Gymnasium 1950-1900. Festive booklet edited by the students for the aforementioned jubilee with drawings and declamations. (Catalog on page 1)",Hebrew|German,גלויה|Postcard,print,original,,1900,1950,,
IL-MTFN-001-G-F-0353-005-R0008,IL-MTFN-001-G-F-0353-005,First Day Cover of Teachers' Association,"מעטפת היום הראשון של הסתדרות המורים עם בול, תמונת שחור לבן של קבוצת אנשים, ציור נוף / זיכרון יעקב וכתובית: ""אספת היסוד של הסתדרות המורים בארץ ישראל, ה' אלול תרס""ג / 28.8.1903 זיכרון יעקב קרן קימת לישראל. (שטרוק ביקר בשנה זאת בישראל) .ראה תמונה.","Ersttagsbrief des Lehrerverbandes mit Briefmarke, Schwarz-Weiß-Bild einer Personengruppe, Landschaftszeichnung / Zikhron Ya'akov und Beschriftung: ""Gründungsversammlung des Lehrerverbandes in Eretz Israel, 5. Elul 5663 / 28.8.1903 Zikhron Ya'akov Jüdischer Nationalfonds. (Struck besuchte in diesem Jahr Israel). Siehe Bild.","First day cover of the Teachers' Association with a stamp, black and white picture of a group of people, landscape drawing / Zikhron Ya'akov and caption: ""Founding assembly of the Teachers' Association in Eretz Israel, 5th Elul 5663 / 28.8.1903 Zikhron Ya'akov Jewish National Fund. (Struck visited Israel this year). See picture.",Hebrew,מעטפה|Envelope,print,original,,1903-08-28,,,
IL-MTFN-001-G-F-0353-005-R0012,IL-MTFN-001-G-F-0353-005,Article in Memory of Solomon Strook,"דף מהעיתון היהודי אמריקאי Chicago Jewish Chronicle בו מופיע מאמר לזכר סולומון שטרוק; S. Strook, ככל הנראה מ""אצולת"" הקהילה היהודית. אנגלית, שיקגו, ספטמבר 1941.","Seite aus der jüdisch-amerikanischen Zeitung Chicago Jewish Chronicle mit einem Artikel zum Gedenken an Solomon Strook; S. Strook, wahrscheinlich aus der 'Elite' der jüdischen Gemeinde. Englisch, Chicago, September 1941.","Page from the Jewish American newspaper Chicago Jewish Chronicle featuring an article in memory of Solomon Strook; S. Strook, presumably from the 'elite' of the Jewish community. English, Chicago, September 1941.",English,גזיר עיתון|News Clipping,print,original,Solomon Strook,,1941-09,,
IL-MTFN-001-G-F-0353-007-R0001,IL-MTFN-001-G-F-0353-007,Leaflets from 1917 urging war support,"מסמכים 1;7: כרוזים Leaflets, משנות 1917, בהם מבהירים לעם שעליו לתמוך במלחמה אם לא יעשה כן קיים איום גדול על כולם. (קטלוג באה דף 1)","Dokumente 1;7: Flugblätter aus den 1917er Jahren, in denen dem Volk erklärt wird, dass es den Krieg unterstützen muss, da sonst eine große Bedrohung für alle besteht. (Katalog Seite 1)","Documents 1;7: Leaflets from the 1917s, explaining to the people that they must support the war, otherwise there is a great threat to everyone. (Catalog page 1)",Hebrew,כרוזים|Leaflets,print,original,,1917,1917,,
IL-MTFN-001-G-F-0353-007-R0005,IL-MTFN-001-G-F-0353-007,"First Lottery for Poor Jewish Children of Vilna, 1918","41 הגרלה ראשונה לילדים היהודים העניים של וילנה, באחריות הבנק (היהודי) של וילנה, 1918. בגלל מימדיו, המסמך 41# מאוכסן בתיק G.F.0353 / 15 שנמצא במחסן אמנות. (קטלוג באה דף 2 ).","41 Erste Lotterie für die armen jüdischen Kinder von Wilna, unter der Verantwortung der (jüdischen) Bank von Wilna, 1918. Aufgrund seiner Abmessungen wird das Dokument 41# in der Akte G.F.0353 / 15 gelagert, die sich im Kunstlager befindet. (Katalog siehe Seite 2).","41 First lottery for the poor Jewish children of Vilna, under the responsibility of the (Jewish) bank of Vilna, 1918. Due to its dimensions, document 41# is stored in file G.F.0353 / 15 located in the art warehouse. (Catalog see page 2).",Hebrew,לא מזוהה,,original,,1918,,,
IL-MTFN-001-G-F-0353-009-R0002,IL-MTFN-001-G-F-0353-009,Newspaper Clippings Related to World War I,"2. קטעי עיתונות שקשורים למלח""ע I",2. Zeitungsausschnitte im Zusammenhang mit dem Ersten Weltkrieg,2. Newspaper clippings related to World War I,Hebrew|עברית,גזיר עיתון|News Clipping,print,other,,,,,
IL-MTFN-001-G-F-0353-014-R0001,IL-MTFN-001-G-F-0353-014,Postcards with Engravings and Personal Dedications,"גלויות (חלקן כפולות ומשולשות) עם העתקי תחריטים של אנשי צבא, מרביתן של שטרוק, חלקן של אמנים אחרים. על התחריט/גלויה נכתבו הקדשות אישיות. (קטלוג באה דף 1)","Postkarten (einige doppelt und dreifach) mit Kopien von Radierungen von Militärpersonen, die meisten von Struck, einige von anderen Künstlern. Auf der Radierung/Postkarte wurden persönliche Widmungen geschrieben. (Katalog BAA Blatt 1)","Postcards (some double and triple) with copies of engravings of military personnel, most by Struck, some by other artists. Personal dedications were written on the engraving/postcard. (Catalog BAA page 1)",Hebrew|German,גלויה|Postcard,print,copy,,,,,
IL-MTFN-001-G-F-0353-014-R0014,IL-MTFN-001-G-F-0353-014,Advertisement of Jakob Ludwig Schwalbach's Graphic Cabinet,מודעה של הקבינט הגרפי של יעקב לודויג שבלבך Jakob Ludwig Schwalbach. הקבינט מסיר את תערוכתו של האמן האנגלו;בלגי פרנק ברנגווין Frank Brangwyn אשר בציוריו הכפיש את האומה הגרמנית. במקומו תוצג תערוכת האמן הרמן שטרוק שנמצא בשדה הקרב למען המולדת. ללא תאריך. (קטלוג באה דף 4),"Anzeige des grafischen Kabinetts von Jakob Ludwig Schwalbach. Das Kabinett entfernt die Ausstellung des anglo-belgischen Künstlers Frank Brangwyn, dessen Gemälde die deutsche Nation verunglimpften. Stattdessen wird die Ausstellung des Künstlers Hermann Struck gezeigt, der an der Front für das Vaterland kämpft. Ohne Datum. (Katalog Seite 4)","Advertisement of the graphic cabinet of Jakob Ludwig Schwalbach. The cabinet removes the exhibition of the Anglo-Belgian artist Frank Brangwyn, whose paintings defamed the German nation. Instead, the exhibition of the artist Hermann Struck, who is on the battlefield for the homeland, will be shown. No date. (Catalog page 4)",German|גרמנית,קטלוג|Catalog,print,original,Jakob Ludwig Schwalbach,,,,
IL-MTFN-001-G-F-0353-014-R0017,IL-MTFN-001-G-F-0353-014,Flyer with French Inscription and Map of Germany,"פלייר עם כתובת בצרפתית עם ציור צבעוני של מפת גרמניה כתמנון שבולע את אירופה. תרגום הכתובת מצרפתית: ""המלחמה היא התעשיה הלאומית של פרוסיה / זה נאמר ע""י מירבו כבר ב-1788"". (קטלוג באה דף 4)","Flugblatt mit französischer Aufschrift und einer bunten Zeichnung einer Karte von Deutschland als Oktopus, der Europa verschlingt. Übersetzung der Aufschrift aus dem Französischen: ""Der Krieg ist die nationale Industrie Preußens / Das sagte Mirabeau bereits 1788"". (Katalog BAA Seite 4)","Flyer with French inscription and a colorful drawing of a map of Germany as an octopus swallowing Europe. Translation of the inscription from French: ""War is the national industry of Prussia / This was said by Mirabeau already in 1788"". (Catalog BAA page 4)",French|Other,פלייר|Flyer,print,original,,,,,
IL-MTFN-001-G-F-0353-015-R0002,IL-MTFN-001-G-F-0353-015,Posters for Aviation Promotion,שני פוסטרים לקידום והצלחת התעופה (היו 3 אחד ניתן ל;Oppersdorf ב-23 לאפריל 1915). (קטלוג באה דף 1),"Zwei Poster zur Förderung und zum Erfolg der Luftfahrt (es gab 3, eines wurde am 23. April 1915 an Oppersdorf gegeben). (Katalog Seite 1)","Two posters for the promotion and success of aviation (there were 3, one was given to Oppersdorf on April 23, 1915). (Catalog page 1)",Unspecified,אלמנט גרפי|Graphic Element,print,original,,1915-04-23,,,1
