dcterms:identifier,dcterms:isPartOf,dcterms:title,description_he,description_de,description_en,ric-o:hasOrHadLanguage,ric-o:hasDocumentaryFormType,ric-o:hasProductionTechniqueType,ric-o:hasRecordState,ric-o:hasOrHadMainSubject,ric-o:hasCreationDate,ric-o:hasPublicationDate,arkivo:creationPlace,bibo:numPages
IL-MTFN-001-G-F-0113-042-R0014,IL-MTFN-001-G-F-0113-042,Drei Fragen hinter der Tür,"1 עמוד, 1976, Drei Fragen hinter der Tür, Garten Schoschana David;","1 Seite, 1976, Drei Fragen hinter der Tür, Garten Schoschana David;","1 page, 1976, Three Questions Behind the Door, Garden Shoshana David;",German,לא מזוהה,,original,,1976,,,1
IL-MTFN-001-G-F-0113-049-R0004,IL-MTFN-001-G-F-0113-049,Der Naechste der Gerechten for Ernst Bachmann,Der Naechste der Gerechten; fuer Ernst Bachmann 1967,Der Nächste der Gerechten; für Ernst Bachmann 1967,The Next of the Righteous; for Ernst Bachmann 1967,Unspecified,לא מזוהה,,original,Ernst Bachmann,1967,,,
IL-MTFN-001-G-F-0113-049-R0007,IL-MTFN-001-G-F-0113-049,Atta Troll; ein Wintermaerchen,""" Atta Troll; ein Wintermaerchen""",Atta Troll; ein Wintermärchen,Atta Troll; a Winter's Tale,German|גרמנית,ספר|Book,,original,,,,,
IL-MTFN-001-G-F-0113-049-R0016,IL-MTFN-001-G-F-0113-049,Das Lied von Tante Gretchen,Das Lied von Tante Gretchen von E. Weidenfeld 1964,Das Lied von Tante Gretchen von E. Weidenfeld 1964,The Song of Aunt Gretchen by E. Weidenfeld 1964,German,שיר|Poem,,original,E. Weidenfeld,1964,,,
IL-MTFN-001-G-F-0113-049-R0017,IL-MTFN-001-G-F-0113-049,Ballad of Benjamin 1937,Ballade von benjamin 1937,Ballade von Benjamin 1937,Ballad of Benjamin 1937,Unspecified,שיר|Poem,,original,,1937,,,
IL-MTFN-001-G-F-0113-049-R0024,IL-MTFN-001-G-F-0113-049,Ballade von Andrew Summerfield,Ballade von Andrew Summerfield 1961,Ballade von Andrew Summerfield 1961,Ballad by Andrew Summerfield 1961,Unspecified,שיר|Poem,,original,Andrew Summerfield,1961,,,
IL-MTFN-001-G-F-0113-049-R0025,IL-MTFN-001-G-F-0113-049,Besuch im Himmel,Besuch im Himmel,Besuch im Himmel,Visit in Heaven,Unspecified,לא מזוהה,,other,,,,,
IL-MTFN-001-G-F-0113-049-R0026,IL-MTFN-001-G-F-0113-049,Der Sommerfield Dream 1962,Der Sommerfield Dream 1962,Der Sommerfield Traum 1962,The Sommerfield Dream 1962,Unspecified,לא מזוהה,,other,,,,,
IL-MTFN-001-G-F-0113-050-R0002,IL-MTFN-001-G-F-0113-050,Performance Song for Mixed Pickes,Auftrittslied fuer Mixed Pickes,Auftrittslied für Mixed Pickes,Performance song for Mixed Pickes,Unspecified,שיר|Poem,,other,,,,,
IL-MTFN-001-G-F-0113-050-R0003,IL-MTFN-001-G-F-0113-050,Huehnenlied,Huehnenlied,Huehnenlied,Huehnenlied,Unspecified,לא מזוהה|Unrecognized,,other,,,,,
IL-MTFN-001-G-F-0113-050-R0008,IL-MTFN-001-G-F-0113-050,Song for Ben,Lied fuer Ben,Lied für Ben,Song for Ben,Unspecified,שיר|Poem,,original,Ben,,,,
IL-MTFN-001-G-F-0113-050-R0011,IL-MTFN-001-G-F-0113-050,Pat und Patachon 1953,Pat und Patachon 1953,Pat und Patachon 1953,Pat and Patachon 1953,Unspecified,לא מזוהה|Unrecognized,,other,,1953,,,
IL-MTFN-001-G-F-0113-050-R0014,IL-MTFN-001-G-F-0113-050,"Aba, play the piano","Aba, spiel mal Klavier","Aba, spiel mal Klavier","Aba, play the piano",Unspecified,לא מזוהה|Unrecognized,,other,,,,,
IL-MTFN-001-G-F-0113-050-R0015,IL-MTFN-001-G-F-0113-050,Das Koerbchen,Das Koerbchen,Das Körbchen,The Basket,German,Book,,original,,,,,
IL-MTFN-001-G-F-0113-050-R0016,IL-MTFN-001-G-F-0113-050,Fahrer Lied,Fahrer Lied,Fahrer Lied,Driver Song,Unspecified,שיר|Poem,,other,,,,,
IL-MTFN-001-G-F-0113-050-R0020,IL-MTFN-001-G-F-0113-050,"Schlusslied der ""Pastete Sonzereini""","Schlusslied der ""Pastete Sonzereini""","Schlusslied der ""Pastete Sonzereini""","Final song of the ""Pastete Sonzereini""",Unspecified,שיר|Poem,,other,,,,,
IL-MTFN-001-G-F-0113-050-R0025,IL-MTFN-001-G-F-0113-050,Schlaflied aus der Nahariade 1935,Schlaflied aus der Nahariade 1935,Wiegenlied aus der Nahariade 1935,Lullaby from the Nahariade 1935,Unspecified,שיר|Poem,,original,,1935,,,
IL-MTFN-001-G-F-0113-050-R0026,IL-MTFN-001-G-F-0113-050,Nahariya Lied,Nahariya Lied,Nahariya Lied,Nahariya Song,Unspecified,שיר|Poem,,other,,,,,
IL-MTFN-001-G-F-0113-050-R0028,IL-MTFN-001-G-F-0113-050,Idea,Ich hab ne Idee,Ich habe eine Idee,I have an idea,Unspecified,Unrecognized,,other,,,,,
IL-MTFN-001-G-F-0113-050-R0029,IL-MTFN-001-G-F-0113-050,Ein Sonnet des Petrarca,Ein Sonnet des Petrarca העתק,Ein Sonett von Petrarca Kopie,A sonnet of Petrarch copy,Other,מכתב|Letter,,copy,,,,,
IL-MTFN-001-G-F-0113-050-R0031,IL-MTFN-001-G-F-0113-050,Prose and Poems: The Mother at the Cradle,"Prosa + Gedichte ""Die Mutter bei der Wiege""","Prosa + Gedichte ""Die Mutter bei der Wiege""","Prose + Poems ""The Mother at the Cradle""",German,Book,,original,,,,,
IL-MTFN-001-G-F-0113-050-R0033,IL-MTFN-001-G-F-0113-050,Seelchen and Prose 1929,Seelchen + Prosa 1929,Seelchen + Prosa 1929,Seelchen + Prose 1929,Unspecified,ספר|Book,,original,,1929,,,
IL-MTFN-001-G-F-0113-050-R0037,IL-MTFN-001-G-F-0113-050,10 kleine Nazilein,10 kleine Nazilein,10 kleine Nazilein,10 little Nazis,German,לא מזוהה|Unrecognized,,original,,,,,
IL-MTFN-001-G-F-0113-050-R0038,IL-MTFN-001-G-F-0113-050,Die 10 Fingerballade 1936,Die 10 Fingerballade 1936,Die 10 Fingerballade 1936,The 10 Finger Ballad 1936,German,לא מזוהה,,original,,1936,,,
IL-MTFN-001-G-F-0113-050-R0039,IL-MTFN-001-G-F-0113-050,Der Zauberlehrling,Der Zauberlehrling; frei nach Goethe,Der Zauberlehrling; frei nach Goethe,The Sorcerer's Apprentice; freely after Goethe,German,לא מזוהה,,other,,,,,
IL-MTFN-001-G-F-0113-050-R0046,IL-MTFN-001-G-F-0113-050,Versonnen denk ich der Gabe,Versonnen denk ich der Gabe,Versonnen denke ich an die Gabe,Thoughtfully I think of the gift,Unspecified,Poem,,other,,,,,
IL-MTFN-001-G-F-0113-050-R0047,IL-MTFN-001-G-F-0113-050,Moritat von der Schweizer Schokolade,Moritat von der Schweizer Schokolade 1964,Moritat von der Schweizer Schokolade 1964,Ballad of the Swiss Chocolate 1964,German,לא מזוהה,,original,,1964,,,
IL-MTFN-001-G-F-0113-051-R0001,IL-MTFN-001-G-F-0113-051,Poem by Fritz Wolf for Gretel's Wedding,שיר שכתב פריץ וולף לרגל נישואיה של גרטל אחותו ב-1921 Mein Berg Predigt,"Ein Gedicht, das Fritz Wolf anlässlich der Hochzeit seiner Schwester Gretel im Jahr 1921 schrieb Mein Berg Predigt",A poem written by Fritz Wolf on the occasion of his sister Gretel's wedding in 1921 Mein Berg Predigt,German|Hebrew,שיר|Poem,handwriting,original,Fritz Wolf,1921,,,
IL-MTFN-001-G-F-0113-051-R0003,IL-MTFN-001-G-F-0113-051,Poem for Fritz Wolf,שיר לפריץ וולף כתוב במכונת כתיבה ללא תאריך וללא שם הכותב,"Ein Gedicht für Fritz Wolf, geschrieben mit einer Schreibmaschine, ohne Datum und ohne Namen des Autors","A poem for Fritz Wolf, typewritten, without a date and without the author's name",Hebrew,שיר|Poem,typewriting,original,Fritz Wolf,,,,
IL-MTFN-001-G-F-0113-051-R0004,IL-MTFN-001-G-F-0113-051,Humorous Songs by Ursula Mayer,"תווים לשירים הומוריסטיים, חלקי שירים- 2 שירים בגרמנית, נכתבו ע""י אורסולה מאייר שחייה בלוס אנגלס Ursula Mayer; 1. שיר מסוזנה Das Lied von der Susanne, 2 עמודים, ללא תאריך; 2. היידי הפרואה Die Struwwel Heidi, 5 עמודים, ללא תאריך","Noten für humorvolle Lieder, Teile von Liedern - 2 Lieder auf Deutsch, geschrieben von Ursula Mayer, die in Los Angeles lebt; 1. Das Lied von der Susanne, 2 Seiten, ohne Datum; 2. Die Struwwel Heidi, 5 Seiten, ohne Datum","Notes for humorous songs, parts of songs - 2 songs in German, written by Ursula Mayer living in Los Angeles; 1. The Song of Susanne, 2 pages, no date; 2. The Struwwel Heidi, 5 pages, no date",German,תווים|Scores,handwriting,original,Ursula Mayer,,,,7
IL-MTFN-001-G-F-0113-051-R0006,IL-MTFN-001-G-F-0113-051,Song by Nathan Wolf to Wagner's Music,"שיר של נתן וולף למוזיקה של ווגנר, ללא תאריך, היה היה פעם Es war einmal","Ein Lied von Nathan Wolf zur Musik von Wagner, ohne Datum, es war einmal Es war einmal","A song by Nathan Wolf to the music of Wagner, without a date, once upon a time Es war einmal",Hebrew|German,שיר|Poem,,original,Nathan Wolf,,,,
IL-MTFN-001-G-F-0113-051-R0007,IL-MTFN-001-G-F-0113-051,Musical Grotesque by Fritz Wolf and David Weiler,"גרוטסקה מוזיקלית מאת פריץ וולף ודוד ויילר David Weiler, מחזה, 7 עמודים Turandot, ללא תאריך","Musikalische Groteske von Fritz Wolf und David Weiler, Theaterstück, 7 Seiten Turandot, ohne Datum","Musical grotesque by Fritz Wolf and David Weiler, play, 7 pages Turandot, no date",Hebrew|German,Book,,original,,,,,7
IL-MTFN-001-G-F-0113-051-R0008,IL-MTFN-001-G-F-0113-051,Die Wunder des Morgenlands,"מחזה (גרוטסקה מוזיקלית) Die Wunder des Morgenlands, תרגום: הפלא של ארץ זריחת השמש, 6 עמודים, ללא תאריך, ללא שם הכותב","Theaterstück (musikalische Groteske) Die Wunder des Morgenlands, Übersetzung: Das Wunder des Landes der aufgehenden Sonne, 6 Seiten, ohne Datum, ohne Namen des Autors","Play (musical grotesque) Die Wunder des Morgenlands, Translation: The Wonder of the Land of the Rising Sun, 6 pages, no date, no author's name",German|Hebrew,Translated Document,,original,,,,,6
IL-MTFN-001-G-F-0113-051-R0010,IL-MTFN-001-G-F-0113-051,Sketch Couplet for Fritz,"סקטש Couplet, תרגום: מחזמר הומוריסטי, משתתפים בין היתר: פריץ וולף ואחותו גרטל. בפינת העמוד כתוב בכתב יד: עבור פריץ, 2 עמודים, ללא תאריך, ללא שם הכותב","Skizze Couplet, Übersetzung: Humoristisches Musical, Teilnehmer unter anderem: Fritz Wolf und seine Schwester Gretel. In der Ecke der Seite steht handschriftlich: Für Fritz, 2 Seiten, ohne Datum, ohne Namen des Autors","Sketch Couplet, Translation: Humorous Musical, Participants include: Fritz Wolf and his sister Gretel. In the corner of the page it is handwritten: For Fritz, 2 pages, no date, no author's name",Unspecified,Sketch,handwriting,original,Fritz Wolf,,,,2
IL-MTFN-001-G-F-0113-056-R0003,IL-MTFN-001-G-F-0113-056,"Dorothy or ""such is life""",Dorothy oder “ so ist das Leben “ / M.L. 1959,Dorothy oder „so ist das Leben“ / M.L. 1959,"Dorothy or ""such is life"" / M.L. 1959",German,Book,,original,,1959,,,
IL-MTFN-001-G-F-0113-056-R0006,IL-MTFN-001-G-F-0113-056,Brigitte und die beiden Alten,Brigitte und die beiden Alten / M.L. + Veröffentlichung in Jedioth Chadaschot 1958,Brigitte und die beiden Alten / M.L. + Veröffentlichung in Jedioth Chadaschot 1958,Brigitte and the two elders / M.L. + Publication in Jedioth Chadaschot 1958,German|Hebrew,Article,,original,,,1958,,
IL-MTFN-001-G-F-0113-056-R0007,IL-MTFN-001-G-F-0113-056,Hamlet und Co. / M.L. 1958,Hamlet und Co. / M.L. 1958,Hamlet und Co. / M.L. 1958,Hamlet and Co. / M.L. 1958,Unspecified,Book,,original,,1958,,,
IL-MTFN-001-G-F-0113-056-R0010,IL-MTFN-001-G-F-0113-056,Liebe und Zitronencreme,Liebe und Zitronencreme / M.L. / ohne Datum,Liebe und Zitronencreme / M.L. / ohne Datum,Love and Lemon Cream / M.L. / no date,German,לא מזוהה,,original,,,,,
IL-MTFN-001-G-F-0113-056-R0011,IL-MTFN-001-G-F-0113-056,Das Kind dass eine Katze wurde,Das Kind dass eine Katze wurde / M.L. 1958,"Das Kind, das eine Katze wurde / M.L. 1958",The Child that Became a Cat / M.L. 1958,Unspecified,ספר|Book,,original,,1958,,,
IL-MTFN-001-G-F-0113-056-R0012,IL-MTFN-001-G-F-0113-056,Das Effchen,Das Effchen,Das Effchen,The Little Monkey,Unspecified,לא מזוהה,,other,,,,,
IL-MTFN-001-G-F-0113-056-R0016,IL-MTFN-001-G-F-0113-056,Romeo (Weiss) und Julia (Schwarz),Romeo (Weiss) und Julia (Schwarz) / ohne Datum,Romeo (Weiss) und Julia (Schwarz) / ohne Datum,Romeo (Weiss) and Julia (Schwarz) / without date,Unspecified,לא מזוהה,,other,,,,,
IL-MTFN-001-G-F-0113-067-R0003,IL-MTFN-001-G-F-0113-067,Der Kiosk by Fritz Wolf,"בלי תאריך, 48 דפים הקיוסק Der Kiosk מאת פריץ וולף, מודפס, גרמנית","Ohne Datum, 48 Seiten Der Kiosk von Fritz Wolf, gedruckt, Deutsch","No date, 48 pages The Kiosk by Fritz Wolf, printed, German",German,Book,print,original,Fritz Wolf,,,,48
IL-MTFN-001-G-F-0113-067-R0005,IL-MTFN-001-G-F-0113-067,Die Landung der Amisi and Other Stories,"בלי תאריך, Die Landung der Amisi, Menetekel Upharsin, Das Märchen vom freundlichen Tod, Merkwürdige Geschichte des Ladislaus Przkowicz Das Rennen gegen Winnetou","Ohne Datum, Die Landung der Amisi, Menetekel Upharsin, Das Märchen vom freundlichen Tod, Merkwürdige Geschichte des Ladislaus Przkowicz Das Rennen gegen Winnetou","No date, The Landing of the Amisi, Menetekel Upharsin, The Tale of the Friendly Death, Strange Story of Ladislaus Przkowicz The Race Against Winnetou",German,ספר|Book,,original,,,,,
IL-MTFN-001-G-F-0127-001-R0001,IL-MTFN-001-G-F-0127-001,Poem for Georg Aronheim's Birthday,שיר מ-1915 שנכתב בשטטין; Stettin לבן הדוד גיאורג ארונהיים Georg Aronheim ליום הולדתו מאת גיאורג פרידלנד.,"Ein Gedicht aus dem Jahr 1915, geschrieben in Stettin; Stettin für den Cousin Georg Aronheim zum Geburtstag von Georg Friedland.",A poem from 1915 written in Stettin; Stettin for cousin Georg Aronheim for his birthday by Georg Friedland.,Hebrew,שיר|Poem,handwriting,original,Georg Aronheim,1915,,,
IL-MTFN-001-G-F-0127-001-R0002,IL-MTFN-001-G-F-0127-001,שיר מבוסס על חלום,השיר מבוסס על חלום; מאד פטריותי,Das Lied basiert auf einem Traum; sehr pilzartig,The song is based on a dream; very mushroom-like,Hebrew,שיר|Poem,,original,,,,,
IL-MTFN-001-G-F-0140-001-R0001,IL-MTFN-001-G-F-0140-001,Humorous Songs of Blau-Weiß,"ללא תאריך, שירים הומוריסטיים של אירגון בלאו;וייס","Ohne Datum, humoristische Lieder der Organisation Blau-Weiß","Undated, humorous songs of the Blau-Weiß organization",Hebrew,שיר|Poem,,original,Blau-Weiß organization,,,,
IL-MTFN-001-G-F-0143-004-R0003,IL-MTFN-001-G-F-0143-004,Poetry Book by Gerhard Jakobsohn,"ספר שירים מאת גרהרד יעקובסון Gerhard Jakobsohn שירים מתקופות שונות של המחבר, יצאה לאור בתל אביב 1974","Gedichtbuch von Gerhard Jakobsohn, Gedichte aus verschiedenen Perioden des Autors, veröffentlicht in Tel Aviv 1974","Poetry book by Gerhard Jakobsohn, poems from different periods of the author, published in Tel Aviv 1974",Hebrew|German,ספר|Book,print,original,Gerhard Jakobsohn,,1974,,
IL-MTFN-001-G-F-0148-001-R0002,IL-MTFN-001-G-F-0148-001,Accompanying Story by Mr. Schinzer,"הסיפור המלוה נכתב ע""י מר שינצר בגרמנית, יש תרגום בעברית.","Die begleitende Geschichte wurde von Herrn Schinzer auf Deutsch geschrieben, es gibt eine Übersetzung ins Hebräische.","The accompanying story was written by Mr. Schinzer in German, there is a translation into Hebrew.",German|Hebrew,מסמך מתורגם|Translated Document,,original,,,,,
IL-MTFN-001-G-F-0148-001-R0004,IL-MTFN-001-G-F-0148-001,The Story of the Cup,סיפור הגביע בגרמנית + תרגום לעברית.,Die Geschichte des Pokals auf Deutsch + Übersetzung ins Hebräische.,The story of the cup in German + translation into Hebrew.,German|Hebrew,סיפור|Fiction|מסמך מתורגם|Translated Document,,other,,,,,
IL-MTFN-001-G-F-0158-001-R0001,IL-MTFN-001-G-F-0158-001,"1937, Story in Three Parts","1937, סיפור בשלושה חלקים Der Bericht des Bootsmeisters, מודפס גרמנית.","1937, Geschichte in drei Teilen Der Bericht des Bootsmeisters, gedruckt auf Deutsch.","1937, Story in three parts Der Bericht des Bootsmeisters, printed in German.",German,Book,print,original,,1937,,,
IL-MTFN-001-G-F-0158-001-R0003,IL-MTFN-001-G-F-0158-001,1937 German Poems and Prose,"1937, שירים, פרוזה, דיברי אהבה, מודפס, גרמנית.","1937, Gedichte, Prosa, Liebesworte, gedruckt, Deutsch.","1937, Poems, Prose, Words of Love, printed, German.",German,שיר|Poem,print,original,,1937,,,
IL-MTFN-001-G-F-0158-001-R0004,IL-MTFN-001-G-F-0158-001,"Two Legends, 1937","1937, שתי אגדות.","1937, zwei Legenden.","1937, two legends.",Unspecified,לא מזוהה,,original,,1937,,,
IL-MTFN-001-G-F-0170-001-R0004,IL-MTFN-001-G-F-0170-001,Description of a Picture After Mother's Death,"הוא קורא את מודעת האבל של אימו ומת; 1.מרץ, בלי שנה, תיאור של תמונה שהוא גמר, הראשון אחרי מות אימו. תמונה עם נושא, שהוא לא חשב שאי פעם יצר. אלוי לא הוא ציר את זה? אולי יוהנס הדריך את ידו? האמונה מתאר את ישו על יד אגם הכנרת שהוא מחלק 12 לחמים ל 12000 איש וכולם היו שבעים.","Er liest die Todesanzeige seiner Mutter und stirbt; 1. März, ohne Jahr, Beschreibung eines Bildes, das er fertiggestellt hat, das erste nach dem Tod seiner Mutter. Ein Bild mit einem Thema, das er nie gedacht hätte, dass er es jemals schaffen würde. Vielleicht hat er es nicht gezeichnet? Vielleicht hat Johannes seine Hand geführt? Der Glaube beschreibt Jesus am See Genezareth, der 12 Brote an 12000 Menschen verteilt und alle wurden satt.","He reads his mother's death notice and dies; March 1, without a year, description of a picture he finished, the first after his mother's death. A picture with a subject he never thought he would ever create. Maybe he didn't draw it? Maybe Johannes guided his hand? The faith describes Jesus by the Sea of Galilee distributing 12 loaves to 12,000 people and all were satisfied.",Unspecified,לא מזוהה,,original,,,,,
IL-MTFN-001-G-F-0180-001-R0007,IL-MTFN-001-G-F-0180-001,"Film ""Marrying an Ice Cream Factory"" by Rani Meidan","סרט ""להתחתן עם בית חרושת לגלידה"" מאת רני מידן, סיפור של ולול.","Film ""Heiraten mit einer Eisdiele"" von Rani Meidan, Geschichte von Valul.","Film ""Marrying an Ice Cream Factory"" by Rani Meidan, story by Valul.",Hebrew,סיפור|Fiction,,original,,,,,
IL-MTFN-001-G-F-0184-002-R0001,IL-MTFN-001-G-F-0184-002,Poem by Arnold Davidson for Marianna,שיר שכתב ארנולד דוידסון לבתו מריאנה ב-1923 בהילדסהיימ- שיר לראש השנה כתוב עברית מ-1939 מוקדש למרים (כפי הנראה מריאנה); לא ברור ממי.,"Ein Gedicht, das Arnold Davidson 1923 für seine Tochter Marianna in Hildesheim schrieb - ein Gedicht zum Neujahr, geschrieben auf Hebräisch im Jahr 1939, gewidmet an Miriam (vermutlich Marianna); unklar von wem.",A poem written by Arnold Davidson for his daughter Marianna in 1923 in Hildesheim - a New Year poem written in Hebrew in 1939 dedicated to Miriam (presumably Marianna); unclear by whom.,Hebrew,שיר|Poem,handwriting,original,Arnold Davidson,1923,1939,,
IL-MTFN-001-G-F-0202-007-R0004,IL-MTFN-001-G-F-0202-007,Abraham Political Legend 1908,אברהם אגדה פוליטית ב-1908.,Abraham politische Legende im Jahr 1908.,Abraham political legend in 1908.,Hebrew,לא מזוהה,,original,,1908,,,
IL-MTFN-001-G-F-0202-014-R0009,IL-MTFN-001-G-F-0202-014,Hebrew Songs,שירים בעברית.,Lieder auf Hebräisch.,Songs in Hebrew.,Hebrew,שיר|Poem,,original,,,,,
IL-MTFN-001-G-F-0202-015-R0005,IL-MTFN-001-G-F-0202-015,Eichendorff Poetry Book,ספר שירים של Eichendorff שייח ל Wally Gerson,Gedichtbuch von Eichendorff gehört zu Wally Gerson,Poetry book by Eichendorff belonging to Wally Gerson,German,ספר|Book,print,original,Wally Gerson,,,,
IL-MTFN-001-G-F-0202-015-R0012,IL-MTFN-001-G-F-0202-015,Poem by Manfred Garzon,"בלי תאריך, שיר בגרמנית עם עברית זכרונות ל""נוטע;בונה"" של מנפרד גרזון","Ohne Datum, ein Gedicht auf Deutsch mit hebräischen Erinnerungen an ""Nootah;Bona"" von Manfred Garzon","Without date, a poem in German with Hebrew memories for ""Nootah;Bona"" by Manfred Garzon",German|Hebrew,שיר|Poem,,original,Manfred Garzon,,,,
IL-MTFN-001-G-F-0236-001-R0012,IL-MTFN-001-G-F-0236-001,Poems by Peretz Lewinson for Gan Shomron Event,מספר שירים שכתב פרץ לוינזון בגרמנית ותרגומיהם לעברית. הדפסה. השירים נכתבו לאירוע חנוכת בית העם בגן שומרון.,"Mehrere Gedichte, die von Peretz Lewinson auf Deutsch geschrieben und ins Hebräische übersetzt wurden. Schreibmaschine. Die Gedichte wurden für die Einweihung des Gemeindehauses in Gan Shomron geschrieben.",Several poems written by Peretz Lewinson in German and their translations into Hebrew. Typewritten. The poems were written for the inauguration of the community center in Gan Shomron.,German|Hebrew,שיר|Poem|מסמך מתורגם|Translated Document,typewriting,original,Peretz Lewinson,,,,
IL-MTFN-001-G-F-0236-001-R0013,IL-MTFN-001-G-F-0236-001,Poem for Grandma Heda Lewinsohn's 75th Birthday,"העתק, שיר לכבוד סבתא הדה לוינזון לבית בר לרגל יום הולדתה ה-75. עברית הדפסה.","Kopie, Gedicht zu Ehren von Großmutter Heda Lewinsohn, geborene Bar, anlässlich ihres 75. Geburtstags. Hebräisch Schreibmaschine.","Copy, poem in honor of Grandma Heda Lewinsohn, née Bar, on the occasion of her 75th birthday. Hebrew typewritten.",Hebrew,שיר|Poem,typewriting,copy,הדה לוינזון,,,,
IL-MTFN-001-G-F-0247-001-R0004,IL-MTFN-001-G-F-0247-001,Songs for Events,שירים לאירועים שונים.,Lieder für verschiedene Anlässe.,Songs for various events.,Hebrew,שיר|Poem,,original,,,,,
IL-MTFN-001-G-F-0247-002-R0008,IL-MTFN-001-G-F-0247-002,Poem for Pinchas Rosen's 80th Birthday,שיר ליום הולדתו ה-80 של פנחס רוזן.,Ein Gedicht zum 80. Geburtstag von Pinchas Rosen.,A poem for the 80th birthday of Pinchas Rosen.,Hebrew,שיר|Poem,,original,Pinchas Rosen,,,,
IL-MTFN-001-G-F-0267-003-R0002,IL-MTFN-001-G-F-0267-003,Dein aschenes Haar Sulamith / Ostjüdische Geschichten,Dein aschenes Haar Sulamith / Ostjüdische Geschichten בתוך הספר מיצירותיו של א.מ. ליליין; אוטו ליליין היה מעורב בהוצאת הספר לאור.,Dein aschenes Haar Sulamith / Ostjüdische Geschichten in dem Buch aus den Werken von A.M. Lilien; Otto Lilien war an der Veröffentlichung des Buches beteiligt.,Your Ashen Hair Sulamith / East Jewish Stories within the book from the works of A.M. Lilien; Otto Lilien was involved in the publication of the book.,German|עברית,ספר|Book,print,original,A.M. Lilien,,,,
IL-MTFN-001-G-F-0277-001-R0006,IL-MTFN-001-G-F-0277-001,Radio Plays for Silver Wedding Event,2 תסקיתים שנכתבו לאירוע חתונת הכסף: 1. Milchfrau Gans und Schlachter Koppell; 2. Bei Scheik Abdulla; Familienbild.,"2 Hörspiele, die für das Silberhochzeitsereignis geschrieben wurden: 1. Milchfrau Gans und Schlachter Koppell; 2. Bei Scheik Abdulla; Familienbild.",2 radio plays written for the silver wedding event: 1. Milchfrau Gans and Schlachter Koppell; 2. At Scheik Abdulla; family picture.,German,לא מזוהה,,original,,,,,
IL-MTFN-001-G-F-0280-001-R0009,IL-MTFN-001-G-F-0280-001,German Songs by Camp Detainees in Australia,"שירים בגרמנית שנכתבו ע""י עצורי המחנות באוסטרליה.","Lieder auf Deutsch, geschrieben von Lagerinsassen in Australien.",Songs in German written by camp detainees in Australia.,German,שיר|Poem,,original,,,,,
IL-MTFN-001-G-F-0298-001-R0002,IL-MTFN-001-G-F-0298-001,כתיבת 'הסיפור' על ידי אריה פייר,"כתיבת 'הסיפור'; 2 עמ' בעברית ע""י הבן, אריה פייר.","Schreiben der 'Geschichte'; 2 Seiten auf Hebräisch von dem Sohn, Arie Peier.","Writing of 'the story'; 2 pages in Hebrew by the son, Aryeh Peier.",Hebrew,סיפור|Fiction,handwriting,original,אריה פייר,,,,2
IL-MTFN-001-G-F-0334-001-R0012,IL-MTFN-001-G-F-0334-001,Poem by Julius Sachs for Mina Rosenberg's 70th Birthday,"שיר בגרמנית (5 עמודים), שכתב יוליוס זקס Julius Sachs בן דוד של לאו רוזנברג ליום ההולדת ה;70 של מינה רוזנברג, 1965.","Ein Gedicht auf Deutsch (5 Seiten), geschrieben von Julius Sachs, dem Cousin von Leo Rosenberg, zum 70. Geburtstag von Mina Rosenberg, 1965.","A poem in German (5 pages), written by Julius Sachs, cousin of Leo Rosenberg, for Mina Rosenberg's 70th birthday, 1965.",German,שיר|Poem,handwriting,original,Mina Rosenberg,1965,,,5
IL-MTFN-001-G-F-0340-001-R0012,IL-MTFN-001-G-F-0340-001,תבת נח; מחזה משעשע לכמה ילדים,"מחזה כתוב בעברית (19 עמ') שכתב אלברט בר, אביה של רחל דרור, עם הכותרת ""תבת נח; מחזה משעשע לכמה ילדים עפ""י התנך והמדרש"". על הדף העליון של המחזה כתוב: מוקדש לקרן הקימת לישראל ליובל ה;25 מיום הוסדה, מאת המחבר.","Ein auf Hebräisch geschriebenes Stück (19 Seiten), geschrieben von Albert Bar, dem Vater von Rachel Dror, mit dem Titel ""Noahs Arche; Ein lustiges Stück für einige Kinder nach der Bibel und dem Midrasch"". Auf der obersten Seite des Stücks steht: Gewidmet dem Jüdischen Nationalfonds zum 25. Jubiläum seiner Gründung, vom Autor.","A play written in Hebrew (19 pages) by Albert Bar, the father of Rachel Dror, titled ""Noah's Ark; An amusing play for several children according to the Bible and the Midrash"". On the top page of the play it is written: Dedicated to the Jewish National Fund for the 25th anniversary of its founding, by the author.",Hebrew,מחזה|Play,handwriting,original,Albert Bar,,,,19
IL-MTFN-001-G-F-0340-001-R0013,IL-MTFN-001-G-F-0340-001,"Poem in German by Albert Bar, 1972","שיר בגרמנית בחרוזים שכתב אלברט בר ב-1972; כתיבה בגרמנית בחרוזים מאת אלברט בר, ככל הנראה למטרת פרסום מוצר בעיתון קרית ביאליק.","Ein Gedicht auf Deutsch in Reimen, geschrieben von Albert Bar im Jahr 1972; Schreiben auf Deutsch in Reimen von Albert Bar, wahrscheinlich zum Zweck der Produktwerbung in der Zeitung Kiryat Bialik.","A poem in German in rhymes written by Albert Bar in 1972; writing in German in rhymes by Albert Bar, probably for the purpose of advertising a product in the Kiryat Bialik newspaper.",German,שיר|Poem,handwriting,original,Albert Bar,1972,,,
