dcterms:identifier,dcterms:isPartOf,dcterms:title,description_he,description_de,description_en,ric-o:hasOrHadLanguage,ric-o:hasDocumentaryFormType,ric-o:hasProductionTechniqueType,ric-o:hasRecordState,ric-o:hasOrHadMainSubject,ric-o:hasCreationDate,ric-o:hasPublicationDate,arkivo:creationPlace,bibo:numPages
IL-MTFN-001-G-F-0274-001-R0013,IL-MTFN-001-G-F-0274-001,Picture of Lawyers including Dr. Emil Löwenstein,"סריקה של תמונה של עורכי דין ביניהם גם עו""ד Dr. Emil Löwenstein;","Scan eines Bildes von Anwälten, darunter auch Rechtsanwalt Dr. Emil Löwenstein;","Scan of a picture of lawyers, including Attorney Dr. Emil Löwenstein;",Unspecified,תצלום|Photograph,photography,original,Emil Löwenstein,,,,
IL-MTFN-001-G-F-0274-001-R0014,IL-MTFN-001-G-F-0274-001,Family Photo with Annotations by Nira Leon,"תמונה משפחתית עם פרושים בעברית שכתבה נירה ליאון. משמאל יושבת הילדה לימים מרים אבנארי, מימין יושבת אימה גרטרוד אפנשטיין לבית לבנפלד.","Familienfoto mit hebräischen Anmerkungen von Nira Leon. Links sitzt das Mädchen, das später Miriam Avnery wurde, rechts sitzt ihre Mutter Gertrud Epstein, geborene Levenfeld.","Family photo with Hebrew annotations written by Nira Leon. On the left sits the girl who later became Miriam Avnery, on the right sits her mother Gertrud Epstein née Levenfeld.",Hebrew,תצלום|Photograph,photography,original,,,,,
IL-MTFN-001-G-F-0275-001-R0001,IL-MTFN-001-G-F-0275-001,Black and White Photos of the Tau Family,"בלי תאריך, תמונות שחור/לבן של רות טאו Ruth Tau, פריץ טאו Fritz Tau, משק טאו בבית יצחק, טובה טאו Towa Tau, פרידל טאו Friedel Tau","Ohne Datum, Schwarz-Weiß-Fotos von Ruth Tau, Fritz Tau, Tau Farm in Beit Yitzhak, Towa Tau, Friedel Tau","No date, black and white photos of Ruth Tau, Fritz Tau, Tau Farm in Beit Yitzhak, Towa Tau, Friedel Tau",Unspecified,תצלום|Photograph,photography,original,,,,,
IL-MTFN-001-G-F-0277-001-R0008,IL-MTFN-001-G-F-0277-001,Photograph of Red Cross Nurses and Military Personnel,תמונה מצולמת בשדה אחרי קבורתם של חללים הקהל הוא אנשי צבא ואחיות בשירות הצלב האדום; פאולה קופל Paula Koppel (אמה של תורמת העזבון) אחות בשירות הצלב האדום עומדת בשורה ראשונה רביעית מימין.,"Ein Foto aufgenommen auf einem Feld nach der Beerdigung von Gefallenen. Das Publikum besteht aus Militärangehörigen und Krankenschwestern im Dienst des Roten Kreuzes; Paula Koppel (die Mutter der Nachlassgeberin), eine Krankenschwester im Dienst des Roten Kreuzes, steht in der ersten Reihe, vierte von rechts.","A photograph taken in a field after the burial of fallen soldiers. The audience consists of military personnel and nurses in the service of the Red Cross; Paula Koppel (the mother of the estate donor), a nurse in the service of the Red Cross, stands in the first row, fourth from the right.",Irrelevant,תצלום|Photograph,photography,original,Paula Koppel,,,,
IL-MTFN-001-G-F-0277-001-R0009,IL-MTFN-001-G-F-0277-001,Paula Kopel with Military Medics in Hamburg,תמונה של פאולה קופל בחברתם של חובשים ורופאים צבאיים בחזית בית חולים בהמבורג.,Ein Bild von Paula Kopel in Gesellschaft von Sanitätern und Militärärzten vor einem Krankenhaus in Hamburg.,A picture of Paula Kopel in the company of medics and military doctors at the front of a hospital in Hamburg.,Unspecified,תצלום|Photograph,photography,original,Paula Kopel,,,,
IL-MTFN-001-G-F-0277-001-R0014,IL-MTFN-001-G-F-0277-001,Scans of Paintings by Dr. Erich Nassau,"ב-14.06.2006 הפקידה גב' גנס;קופל סריקה של 19 ציורים שנעשו בשנות ה-40 למאה ה-20 ע""י רופא הילדים ד""ר אריך נסאו בעת הפנאי בבית חולים העמק. הציורים נמצצאים ברשותה של גב' גנס;קופל כי ד""ר נסאו הרבה לצייר את חברו ד""ר גנס שהיה בעלה הראשון של הגברת. בתיק יש גם CD עם הציורים (ציור 16 לא ב-CD).","Am 14.06.2006 hinterlegte Frau Gans-Koppel eine Scan von 19 Gemälden, die in den 40er Jahren des 20. Jahrhunderts von dem Kinderarzt Dr. Erich Nassau in seiner Freizeit im Emek-Krankenhaus angefertigt wurden. Die Gemälde befinden sich im Besitz von Frau Gans-Koppel, da Dr. Nassau häufig seinen Freund Dr. Gans malte, der der erste Ehemann der Dame war. In der Akte befindet sich auch eine CD mit den Gemälden (Gemälde 16 ist nicht auf der CD).","On 14.06.2006, Mrs. Gans-Koppel deposited a scan of 19 paintings made in the 1940s by the pediatrician Dr. Erich Nassau during his leisure time at Emek Hospital. The paintings are in the possession of Mrs. Gans-Koppel because Dr. Nassau often painted his friend Dr. Gans, who was the lady's first husband. The file also contains a CD with the paintings (painting 16 is not on the CD).",Hebrew,ציור|Painting,drawing,original,Dr. Erich Nassau,1940,,,
IL-MTFN-001-G-F-0280-001-R0001,IL-MTFN-001-G-F-0280-001,Portrait Photo 1962,תמונת דיוקן משנת 1962.,Porträtfoto aus dem Jahr 1962.,Portrait photo from 1962.,Irrelevant,תצלום|Photograph,photography,original,,1962,,,
IL-MTFN-001-G-F-0280-001-R0004,IL-MTFN-001-G-F-0280-001,Photograph of Machane Tatura Synagogue Painting,"צילום בשחור/לבן של ציור בית הכנסת המחנה טטורה באוסטרליה. הציור צויר ע""י א. פביאן ב-1942. ציור זהה תלוי במוזיאון כאן (ראה הסבר ב""הערות"" למטה).","Schwarzweiß-Fotografie eines Gemäldes der Synagoge Machane Tatura in Australien. Das Gemälde wurde 1942 von A. Fabian gemalt. Ein identisches Gemälde hängt hier im Museum (siehe Erklärung unten in den ""Anmerkungen"").","Black and white photograph of a painting of the Machane Tatura Synagogue in Australia. The painting was painted by A. Fabian in 1942. An identical painting hangs in the museum here (see explanation in ""Notes"" below).",Irrelevant|לא רלוונטי,תצלום|Photograph,photography,copy,,1942,,,
IL-MTFN-001-G-F-0280-001-R0014,IL-MTFN-001-G-F-0280-001,Paintings of Camps Hay and Tatura by Theodor Engel,"1 ציור של מחנה היי Hay ב-1941 & 2 ציורים של מחנה טטורה Tatura ב-1942. צוירו בצבעי מים ע""י Theodor Engel עצור במחנות. שלושת הציורים מוצגים בשולחן התצוגה ""ציונות"".","1 Zeichnung des Lagers Hay im Jahr 1941 & 2 Zeichnungen des Lagers Tatura im Jahr 1942. Gemalt mit Aquarellfarben von Theodor Engel, einem Insassen der Lager. Die drei Zeichnungen werden auf dem Ausstellungstisch ""Zionismus"" gezeigt.","1 painting of Camp Hay in 1941 & 2 paintings of Camp Tatura in 1942. Painted in watercolor by Theodor Engel, a detainee in the camps. The three paintings are displayed on the ""Zionism"" display table.",Unspecified,ציור|Painting,drawing,original,Theodor Engel,1942,,,
IL-MTFN-001-G-F-0287-001-R0003,IL-MTFN-001-G-F-0287-001,Portrait of Ruth and Donor with Grandchild,"תמונת דיוקן של הילדה רות ותמונה אחת של התורמת עם אחד מנכדיה,חייל, מ-2006.","Porträtfoto des Mädchens Ruth und ein Foto der Spenderin mit einem ihrer Enkelkinder, einem Soldaten, aus dem Jahr 2006.","Portrait photo of the girl Ruth and one photo of the donor with one of her grandchildren, a soldier, from 2006.",Irrelevant,תצלום|Photograph,photography,original,,2006,,,
IL-MTFN-001-G-F-0287-001-R0005,IL-MTFN-001-G-F-0287-001,תמונה של רות מץ עם הנכד החייל,"תמונה של רות מץ לבית הרטמן עם הנכד החייל, שגיא דואק, 2006.","Ein Bild von Ruth Metz, geborene Hartman, mit dem Enkel, dem Soldaten Sagiv Doak, 2006.","A picture of Ruth Metz, née Hartman, with her grandson, the soldier Sagiv Doak, 2006.",Irrelevant,תצלום|Photograph,photography,original,רות מץ|שגיא דואק,2006,,,
IL-MTFN-001-G-F-0287-001-R0006,IL-MTFN-001-G-F-0287-001,"Childhood Picture of Ruth Hartman in Hamburg, 1939","תמונה של רות הרטמן בילדותה, צולמה בהמבורג לפני העליה לאניה להפלגה לבוליביה, 1939.","Ein Bild von Ruth Hartman in ihrer Kindheit, aufgenommen in Hamburg vor der Einschiffung nach Bolivien, 1939.","A picture of Ruth Hartman in her childhood, taken in Hamburg before boarding the ship to Bolivia, 1939.",Unspecified,תצלום|Photograph,photography,original,Ruth Hartman,1939,,,
IL-MTFN-001-G-F-0288-001-R0001,IL-MTFN-001-G-F-0288-001,Photographs of Scientist with Weizmann and Oppenheimer,"תמונות של המדען, עם חיים ויצמן, עם רוברט אופנהיימר, במכון זיו.","Bilder des Wissenschaftlers, mit Chaim Weizmann, mit Robert Oppenheimer, im Ziv-Institut.","Pictures of the scientist, with Chaim Weizmann, with Robert Oppenheimer, at the Ziv Institute.",Unspecified,תצלום|Photograph,photography,original,,,,,
IL-MTFN-001-G-F-0290-001-R0007,IL-MTFN-001-G-F-0290-001,Pencil Drawing of a Catholic Church by Chava Gelman,ציור בעפרון של כנסיה קתולית שציירה חוה גלמן (הקשר לא ידוע).,"Bleistiftzeichnung einer katholischen Kirche, gezeichnet von Chava Gelman (Zusammenhang unbekannt).",Pencil drawing of a Catholic church drawn by Chava Gelman (context unknown).,Unspecified,ציור|Painting,drawing,original,חוה גלמן,,,,
IL-MTFN-001-G-F-0290-003-R0008,IL-MTFN-001-G-F-0290-003,Portrait Photos of Theodor Miller,2 תמונות דיוקן של תאודור מילר.,2 Porträtfotos von Theodor Miller.,2 portrait photos of Theodor Miller.,Unspecified,תצלום|Photograph,photography,original,Theodor Miller,,,,
IL-MTFN-001-G-F-0290-004-R0007,IL-MTFN-001-G-F-0290-004,Portrait Drawing of Simon Hirsch,ציור דיוקן (במצב לא טוב) של סימון הירש אביה של רגינה מילר לבית הירש אמו של פרידריך מילר.,"Porträtzeichnung (in schlechtem Zustand) von Simon Hirsch, Vater von Regina Miller, geborene Hirsch, Mutter von Friedrich Miller.","Portrait drawing (in poor condition) of Simon Hirsch, father of Regina Miller, née Hirsch, mother of Friedrich Miller.",Unspecified,ציור|Painting,drawing,original,Simon Hirsch,,,,
IL-MTFN-001-G-F-0293-001-R0001,IL-MTFN-001-G-F-0293-001,CD with 1930s Photographs,"היא העלתה את התמונות מהאלבום על CD, ב-CD צילומים משנות ה-30 למאה ה-20 של חיפה, תל;אביב, ירושלים, הכנרת, עין;חרוד; צילומי בניינים ונופים בשחור לבן.","Sie hat die Fotos aus dem Album auf eine CD geladen, auf der CD befinden sich Aufnahmen aus den 1930er Jahren von Haifa, Tel Aviv, Jerusalem, dem See Genezareth, Ein Harod; Schwarz-Weiß-Aufnahmen von Gebäuden und Landschaften.","She uploaded the photos from the album onto a CD, on the CD there are photographs from the 1930s of Haifa, Tel Aviv, Jerusalem, the Sea of Galilee, Ein Harod; black and white photographs of buildings and landscapes.",Unspecified,תצלום|Photograph,photography,original,,,,,
IL-MTFN-001-G-F-0297-001-R0002,IL-MTFN-001-G-F-0297-001,Herzl Photos,שתי תמונות על ניר קשיח : הרצל על המרפסת בבזל + הרצל על רקע ירושלים.,Zwei Fotos auf festem Papier: Herzl auf dem Balkon in Basel + Herzl vor der Kulisse Jerusalems.,Two photos on hard paper: Herzl on the balcony in Basel + Herzl against the backdrop of Jerusalem.,Unspecified,תצלום|Photograph,photography,original,,,,,
IL-MTFN-001-G-F-0302-001-R0001,IL-MTFN-001-G-F-0302-001,Portrait Photograph of Irma Lauer,צילום תמונת דיוקן של אירמה לאואר Irma Lauer לבית קמינר Kaminer.,Fotografie eines Porträts von Irma Lauer geborene Kaminer.,Photograph of a portrait of Irma Lauer née Kaminer.,Unspecified,תצלום|Photograph,photography,copy,Irma Lauer,,,,
IL-MTFN-001-G-F-0304-001-R0003,IL-MTFN-001-G-F-0304-001,DVD of Artist and Art in Safed Studio,"DVD בו ניתן לצפות על האמן ואמנותו בסטודיו שלו בצפת, גם רעיתו מוצגת.","DVD, auf der man den Künstler und seine Kunst in seinem Studio in Safed sehen kann, auch seine Frau wird gezeigt.","DVD where you can watch the artist and his art in his studio in Safed, also his wife is presented.",Unspecified,לא מזוהה,other,original,,,,,
IL-MTFN-001-G-F-0304-001-R0004,IL-MTFN-001-G-F-0304-001,DVD about Bruchsal Synagogue and Leo Cohen's Murals,"DVD בגרמנית ""Unter unserm himmel;Hainsfarth hatte einen Rabbi"" על בית הכנסת ב-Bruchsal ציורי הקיר של לאו כהן, על היהודים שחיו שם עד לעליית הנאצים, השיפוצים בבית הכנסת אחרי שברייך השלישי נעשה בו הרס בידי מורה מהמקום יחד עם תלמידיו (מתוך הסרט). אורך הסרט 38 דקות. את הסרט עשתה Sibylle Tiedemann.","DVD auf Deutsch ""Unter unserm himmel; Hainsfarth hatte einen Rabbi"" über die Synagoge in Bruchsal, die Wandmalereien von Leo Cohen, über die Juden, die dort bis zum Aufstieg der Nazis lebten, die Renovierungen in der Synagoge nach der Zerstörung im Dritten Reich durch einen Lehrer aus der Gegend zusammen mit seinen Schülern (aus dem Film). Die Länge des Films beträgt 38 Minuten. Der Film wurde von Sibylle Tiedemann gemacht.","DVD in German ""Unter unserm himmel; Hainsfarth hatte einen Rabbi"" about the synagogue in Bruchsal, the murals by Leo Cohen, about the Jews who lived there until the rise of the Nazis, the renovations in the synagogue after the destruction in the Third Reich by a local teacher together with his students (from the film). The length of the film is 38 minutes. The film was made by Sibylle Tiedemann.",German,לא מזוהה,other,original,Sibylle Tiedemann,,,,
IL-MTFN-001-G-F-0304-002-R0001,IL-MTFN-001-G-F-0304-002,Album of Leo Cohen's Frescoes in Bruchsal Synagogue,אלבום עם צילומי שחור/לבן של הפרסקות של לאו כהן בבית הכנסת ב- Bruchsal אותם יצר ב-1927/28 + טקסטים בגרמנית בכתב יד על היצירה ובית הכנסת.,"Album mit Schwarz-Weiß-Fotografien der Fresken von Leo Cohen in der Synagoge in Bruchsal, die er 1927/28 geschaffen hat, sowie handschriftliche Texte auf Deutsch über das Werk und die Synagoge.","Album with black and white photographs of the frescoes by Leo Cohen in the synagogue in Bruchsal, which he created in 1927/28, plus handwritten texts in German about the work and the synagogue.",German|Hebrew,תצלום|Photograph,photography,original,Leo Cohen,1927-1928,,,
IL-MTFN-001-G-F-0305-001-R0003,IL-MTFN-001-G-F-0305-001,"Photograph of Pages from Gartenbauschule Ahlem, 1913","צילום דפים של Israel. Gartenbauschule Ahlem bei Hannover, Lehranstalt für Gartenbau und Handwerk, Abteilung II: Landerzeihungsheim für Schulfplichtige Knaben; 1913","Fotografie von Seiten von Israel. Gartenbauschule Ahlem bei Hannover, Lehranstalt für Gartenbau und Handwerk, Abteilung II: Landerzeihungsheim für Schulpflichtige Knaben; 1913","Photograph of pages of Israel. Gartenbauschule Ahlem near Hannover, Institute for Horticulture and Craft, Department II: Country Education Home for School-Age Boys; 1913",German,תצלום|Photograph,photography,copy,,1913,,,
IL-MTFN-001-G-F-0305-001-R0007,IL-MTFN-001-G-F-0305-001,"Picture of Ruti Ofek, Prof. Ruth Enis and German Historians","תמונה של רותי אופק, פרופ'. רות אניס וקבוצה של היסטוריונים מגרמניה; 2000","Bild von Ruti Ofek, Prof. Ruth Enis und einer Gruppe von Historikern aus Deutschland; 2000","Picture of Ruti Ofek, Prof. Ruth Enis and a group of historians from Germany; 2000",Irrelevant,תצלום|Photograph,photography,original,,2000,,,
IL-MTFN-001-G-F-0306-001-R0005,IL-MTFN-001-G-F-0306-001,Photograph of Gideon Calvary's Family Tree,"1924, צילום של אילן יוחסין Ahnentafel של Gideon Calvary.","1924, Foto eines Ahnentafel-Stammbaums von Gideon Calvary.","1924, photograph of a family tree Ahnentafel of Gideon Calvary.",Other|אחר,תצלום|Photograph,photography,copy,Gideon Calvary,1924,,,
IL-MTFN-001-G-F-0306-001-R0010,IL-MTFN-001-G-F-0306-001,"Picture of Children/Youth, Messingwerk 1912","1912, תמונה של ילדים/נוער עם הכותרת Messingwerk 11.8.12.","1912, Bild von Kindern/Jugendlichen mit dem Titel Messingwerk 11.8.12.","1912, picture of children/youth with the title Messingwerk 11.8.12.",Irrelevant,תצלום|Photograph,photography,original,,1912-08-11,,,
IL-MTFN-001-G-F-0306-001-R0011,IL-MTFN-001-G-F-0306-001,Photos of Aharon Hirsch,"בלי תאריך, 2 תמונות עם אהרון הירש, אחד תמונת פורטרט, השני בכניסה לביתו.","Ohne Datum, 2 Fotos mit Aharon Hirsch, eines ein Porträtfoto, das andere am Eingang seines Hauses.","Without date, 2 photos with Aharon Hirsch, one a portrait photo, the other at the entrance to his house.",Unspecified,תצלום|Photograph,photography,original,אהרון הירש,,,,
IL-MTFN-001-G-F-0309-001-R0001,IL-MTFN-001-G-F-0309-001,Scanned Image of Dr. A. Perlmutter,"תמונה סרוקה של רופא השיניים דר' א. פרלמוטר (התווספה ב-11.04.2009, נשלחה ע""י הבן, אריה)","Ein gescanntes Bild von Zahnarzt Dr. A. Perlmutter (hinzugefügt am 11.04.2009, gesendet von seinem Sohn, Arie)","A scanned image of dentist Dr. A. Perlmutter (added on 11.04.2009, sent by his son, Aryeh)",Unspecified,תצלום|Photograph,photography,original,Dr. A. Perlmutter,,2009-04-11,,
IL-MTFN-001-G-F-0310-001-R0003,IL-MTFN-001-G-F-0310-001,Laundry Interior and Logo,2 תמונות מפנים המכבסה והאותו של המכבסה עם הלוגו שלה.,2 Bilder aus dem Inneren der Wäscherei und das Logo der Wäscherei.,2 pictures from inside the laundry and the logo of the laundry.,Irrelevant|לא רלוונטי,תצלום|Photograph|אלמנט גרפי|Graphic Element,photography,original,,,,,
IL-MTFN-001-G-F-0311-001-R0004,IL-MTFN-001-G-F-0311-001,Photograph of Synagogue Interior with Gustav Meinert,צילום פנים בית הכנסת בו עלה גוסטב מיינרט לתורה; לפני ואחרי הרס ליל הבדולח.,"Innenaufnahme der Synagoge, in der Gustav Meinert zur Torah aufgerufen wurde; vor und nach der Zerstörung der Kristallnacht.",Interior photograph of the synagogue where Gustav Meinert was called to the Torah; before and after the destruction of Kristallnacht.,Irrelevant,תצלום|Photograph,photography,original,Gustav Meinert,,,,
IL-MTFN-001-G-F-0323-001-R0002,IL-MTFN-001-G-F-0323-001,Photographs of Alfred Glass,"צילומים של 2 תמונות בהן מצולם בין היתר אלפרד גלס, שהיה ספורטאי / שחיה.","Fotos von 2 Bildern, darunter Alfred Glass, der ein Sportler/Schwimmer war.","Photographs of 2 pictures featuring, among others, Alfred Glass, who was an athlete/swimmer.",Unspecified,תצלום|Photograph,photography,copy,אלפרד גלס,,,,
IL-MTFN-001-G-F-0323-001-R0004,IL-MTFN-001-G-F-0323-001,Postcards of Austrian Actors,תמונות (גלויות) של שחקנים אוסטרים; אחד מהם יהודי Adolf von Sonnenthal.,Bilder (Postkarten) von österreichischen Schauspielern; einer von ihnen ist der Jude Adolf von Sonnenthal.,Pictures (postcards) of Austrian actors; one of them is the Jew Adolf von Sonnenthal.,Unspecified,גלויה|Postcard,photography,original,Adolf von Sonnenthal,,,,
IL-MTFN-001-G-F-0325-001-R0002,IL-MTFN-001-G-F-0325-001,Portrait of Dr. Max Philipp,"תמונת דיוקן של ד""ר מקס פיליפ.",Porträtfoto von Dr. Max Philipp.,Portrait photograph of Dr. Max Philipp.,Unspecified,תצלום|Photograph,photography,original,Dr. Max Philipp,,,,
IL-MTFN-001-G-F-0337-001-R0001,IL-MTFN-001-G-F-0337-001,"Passover Seder Night 1917, Brussels","תמונה מליל סדר פסח שנת 1917, בריסל.","Bild von der Pessach-Seder-Nacht 1917, Brüssel.","Picture from the Passover Seder night 1917, Brussels.",Irrelevant,תצלום|Photograph,photography,original,,1917,,,
IL-MTFN-001-G-F-0340-001-R0001,IL-MTFN-001-G-F-0340-001,Original Engravings from 1929,2 תחריטים (שחור/לבן) מקוריים מ-1929 חתומים; קשה לזהות את השם.,2 originale Radierungen (schwarz/weiß) von 1929 signiert; der Name ist schwer zu erkennen.,2 original engravings (black/white) from 1929 signed; the name is hard to identify.,Unspecified,ציור|Painting,drawing,original,,1929,,,
IL-MTFN-001-G-F-0340-001-R0002,IL-MTFN-001-G-F-0340-001,Prints by Rachel Szalit,3 הדפסים (שחור/לבן) של הציירת היהודיה רחל שליט (מאוחר יותר שליט;מרכוס 1896;1942. Rachel Szalit;Marccus.,3 Drucke (schwarz/weiß) der jüdischen Malerin Rachel Szalit (später Szalit; Marcus 1896; 1942. Rachel Szalit; Marccus.,3 prints (black/white) by the Jewish painter Rachel Szalit (later Szalit; Marcus 1896; 1942. Rachel Szalit; Marccus.,Unspecified,אלמנט גרפי|Graphic Element,print,original,Rachel Szalit,,,,
IL-MTFN-001-G-F-0340-001-R0003,IL-MTFN-001-G-F-0340-001,"Engraving by Menachem, 1919","תחריט (שחור/לבן) שם האומן מנחם ... שם משפחה לא מזוהה, 1919.","Gravur (schwarz/weiß) Name des Künstlers Menachem ... Nachname unbekannt, 1919.","Engraving (black/white) artist's name Menachem ... last name unknown, 1919.",Unspecified,ציור|Painting,drawing,original,Menachem,1919,,,
IL-MTFN-001-G-F-0340-001-R0004,IL-MTFN-001-G-F-0340-001,Portrait Drawing by Ludwig Meidner,"רישום דיוקן (ככל הנראה של פרנץ ורפל) ע""י לודוויג מיידנר (1884;1966) Ludwig Meidner 1928.",Porträtzeichnung (vermutlich von Franz Werfel) von Ludwig Meidner (1884;1966) Ludwig Meidner 1928.,Portrait drawing (presumably of Franz Werfel) by Ludwig Meidner (1884;1966) Ludwig Meidner 1928.,Unspecified,ציור|Painting,drawing,original,Franz Werfel,1928,,,
IL-MTFN-001-G-F-0340-001-R0005,IL-MTFN-001-G-F-0340-001,Engraving by Jakob Steinhardt 1928,תחריט של יעקב שטיינהרדט 1928.,Radierung von Jakob Steinhardt 1928.,Engraving by Jakob Steinhardt 1928.,Unspecified,ציור|Painting,drawing,original,Jakob Steinhardt,1928,,,
IL-MTFN-001-G-F-0340-001-R0006,IL-MTFN-001-G-F-0340-001,"Pencil Drawing and Engraving by Erich Brauer, 1919","רישום בעיפרון של אריך בראואר Erich Brauer, 1919 ותחריט (שחור/לבן) עם הקדשה.","Bleistiftzeichnung von Erich Brauer, 1919 und Radierung (schwarz/weiß) mit Widmung.","Pencil drawing by Erich Brauer, 1919 and engraving (black/white) with dedication.",Unspecified,ציור|Painting,drawing,original,Erich Brauer,1919,,,
IL-MTFN-001-G-F-0340-001-R0007,IL-MTFN-001-G-F-0340-001,פורטרייט של אריך בראואר,תדפיס (שחור/לבן) חתימה לא מזוהה; פורטרייט של אריך בראואר (שחור/לבן) לא ידוע מי עשה.,"Druck (schwarz/weiß) unbekannte Unterschrift; Porträt von Erich Brauer (schwarz/weiß) unbekannt, wer es gemacht hat.",Print (black/white) unidentified signature; portrait of Erich Brauer (black/white) unknown who made it.,Unspecified|לא צוין,תצלום|Photograph,print,original,אריך בראואר,,,,
IL-MTFN-001-G-F-0340-001-R0010,IL-MTFN-001-G-F-0340-001,"Design for 'Mossad Ahava' Building by Käthe Bar, 1936","תכנון/שרטוט צבעוני שעשתה קתה בר לבנין ""מוסד אהבה"" בקריאת ביאליק, 1936.","Farbiger Entwurf/Zeichnung von Käthe Bar für das Gebäude 'Mossad Ahava' in Kiryat Bialik, 1936.","Colorful design/drawing made by Käthe Bar for the 'Mossad Ahava' building in Kiryat Bialik, 1936.",Unspecified,ציור|Painting,drawing,original,Käthe Bar,1936,,,
IL-MTFN-001-G-F-0340-001-R0014,IL-MTFN-001-G-F-0340-001,Theater Puppets Photographs and Sketches,תצלומים וסקיצות של בובות תיאטרון.,Fotos und Skizzen von Theaterpuppen.,Photographs and sketches of theater puppets.,Unspecified,תצלום|Photograph|סקיצה|Sketch,photography|drawing,original,,,,,
IL-MTFN-001-G-F-0340-001-R0016,IL-MTFN-001-G-F-0340-001,Photos of Rachel Dror and Rachel Plaot,תמונות של רחל דרור ורחל פלאות.,Fotos von Rachel Dror und Rachel Plaot.,Photos of Rachel Dror and Rachel Plaot.,Unspecified,תצלום|Photograph,photography,original,,,,,
IL-MTFN-001-G-F-0341-001-R0001,IL-MTFN-001-G-F-0341-001,Family House in Breslau,תמונות של בית המשפחה בברסלאו ששימש גם כאובסרבטוריום.,"Fotos des Familienhauses in Breslau, das auch als Observatorium diente.","Photos of the family house in Breslau, which also served as an observatory.",Unspecified,תצלום|Photograph,photography,original,,,,,
IL-MTFN-001-G-F-0341-001-R0002,IL-MTFN-001-G-F-0341-001,Pictures of Rudolf Feige in Agrometeorological Delegation,"תמונות של רודולף פייגה בין היתר כחבר משלחת אגרימטאורולוגית, שהוזמנה ליצג את הישוב בארץ בארה""ב.","Bilder von Rudolf Feige, unter anderem als Mitglied einer agrarmeteorologischen Delegation, die eingeladen wurde, die Siedlung im Land in den USA zu vertreten.","Pictures of Rudolf Feige, among others, as a member of an agrometeorological delegation invited to represent the settlement in the country in the USA.",Unspecified,תצלום|Photograph,photography,original,Rudolf Feige,,,,
IL-MTFN-001-G-F-0341-001-R0007,IL-MTFN-001-G-F-0341-001,Photos of Dr. Salomon,"2 תמונות של ד""ר סלומון (קצין רפואה בצבא הבריטי; מידע נתן מר יהויכין פייגה).",2 Fotos von Dr. Salomon (Sanitätsoffizier in der britischen Armee; Information gegeben von Herrn Jehoiachin Feige).,2 photos of Dr. Salomon (medical officer in the British Army; information provided by Mr. Jehoiachin Feige).,Unspecified,תצלום|Photograph,photography,original,Dr. Salomon,,,,
IL-MTFN-001-G-F-0341-003-R0002,IL-MTFN-001-G-F-0341-003,Pictures of Rudolf and Friends,תמונות של רודולף וחברים.,Bilder von Rudolf und Freunden.,Pictures of Rudolf and friends.,Unspecified,תצלום|Photograph,photography,original,,,,,
IL-MTFN-001-G-F-0341-009-R0004,IL-MTFN-001-G-F-0341-009,Scientific Drawings,ציורים (מדעיים).,Zeichnungen (wissenschaftlich).,Drawings (scientific).,Unspecified,ציור|Painting,drawing,original,,,,,
IL-MTFN-001-G-F-0341-012-R0012,IL-MTFN-001-G-F-0341-012,Sinai Expedition 1927 Results Photo,12. Ergebnissen der Sinai;Expedition 1927 der Hebräischen Universität צילום.,12. Ergebnisse der Sinai-Expedition 1927 der Hebräischen Universität Foto.,12. Results of the Sinai Expedition 1927 of the Hebrew University photo.,Unspecified,תצלום|Photograph,photography,copy,,1927,,,
IL-MTFN-001-G-F-0341-015-R0005,IL-MTFN-001-G-F-0341-015,Excerpt from A. Grenfell Price's Book on White Settlement in the Tropics,"23. צילום, קטע מתוך ספרו של A. Grenfell Price על התישבות לבנים באיזור הטרופי Weite Settlers in Tropics. הנושא בקטע זה על הפיגמנטים. הספר יצא לאור בניו;יורק 1939. 3 עמודים.","23. Foto, Ausschnitt aus dem Buch von A. Grenfell Price über die Besiedlung von Weißen in den Tropen Weite Settlers in Tropics. Das Thema in diesem Abschnitt sind die Pigmente. Das Buch wurde 1939 in New York veröffentlicht. 3 Seiten.","23. Photograph, excerpt from the book by A. Grenfell Price on White Settlement in the Tropics Weite Settlers in Tropics. The subject in this section is about pigments. The book was published in New York in 1939. 3 pages.",English,תצלום|Photograph,photography,copy,A. Grenfell Price,,1939,,3
IL-MTFN-001-G-F-0341-015-R0007,IL-MTFN-001-G-F-0341-015,Photograph of Chapter XIX from William Hatfield's Book,"25. צילום פרק מתוך הספר של William Hatfield של וילהלם הטפילד עם הכותרת:; Australia Through The Windscreen. הפרק המצולם (פרק XIX) מתייחס למדבר. הספר נכתב ב-1941. אנגלית, 12 עמודים.","Fotografie eines Kapitels aus dem Buch von William Hatfield mit dem Titel: Australia Through The Windscreen. Das fotografierte Kapitel (Kapitel XIX) bezieht sich auf die Wüste. Das Buch wurde 1941 geschrieben. Englisch, 12 Seiten.","Photograph of a chapter from the book by William Hatfield titled: Australia Through The Windscreen. The photographed chapter (Chapter XIX) refers to the desert. The book was written in 1941. English, 12 pages.",English,תצלום|Photograph,photography,copy,William Hatfield,1941,,,12
