dcterms:identifier,dcterms:isPartOf,dcterms:title,description_he,description_de,description_en,ric-o:hasOrHadLanguage,ric-o:hasDocumentaryFormType,ric-o:hasProductionTechniqueType,ric-o:hasRecordState,ric-o:hasOrHadMainSubject,ric-o:hasCreationDate,ric-o:hasPublicationDate,arkivo:creationPlace,bibo:numPages
IL-MTFN-001-G-F-0342-002-R0004,IL-MTFN-001-G-F-0342-002,Photographs of Official Documents Related to Arna Friedlander,"3. צילומי מסמכים רשמיים מרשויות הרייך השלישי, שכל מטרתם לעלות על הרכוש של ארנה פרידלנדר. המסמכים דומים לאלה שנרשמו בסעיף 2.; אחותה לינה.","3. Fotografien offizieller Dokumente von Behörden des Dritten Reiches, deren einziger Zweck es ist, das Eigentum von Arna Friedlander zu erfassen. Die Dokumente ähneln denen, die in Abschnitt 2 aufgeführt sind.; Ihre Schwester Lina.","3. Photographs of official documents from the authorities of the Third Reich, whose sole purpose is to record the property of Arna Friedlander. The documents are similar to those listed in section 2.; Her sister Lina.",German,מסמך מתורגם|Translated Document,photography,copy,Arna Friedlander,,,,
IL-MTFN-001-G-F-0347-001-R0004,IL-MTFN-001-G-F-0347-001,"Marriage Certificate of Chaim Yaakov and Ruth Wechtel, 1942","תעודת נישואין, של חיים יעקב ורות לבית וכטל, חיפה, 1942.","Heiratsurkunde von Chaim Jakob und Ruth geb. Wechtel, Haifa, 1942.","Marriage certificate of Chaim Yaakov and Ruth née Wechtel, Haifa, 1942.",Hebrew,תעודה|Certificate,other,original,Chaim Yaakov|Ruth Wechtel,1942,,,
IL-MTFN-001-G-F-0347-001-R0005,IL-MTFN-001-G-F-0347-001,Ketubah of Ruth Jacob née Wachtel,כתובה של רות יעקב לבית וכטל מאת חיים יעקב.,Ketubah von Ruth Jakob geb. Wachtel von Chaim Jakob.,Ketubah of Ruth Jacob née Wachtel by Chaim Jacob.,Hebrew,כתובה|Ketubah,,original,Ruth Jacob,,,,
IL-MTFN-001-G-F-0350-001-R0011,IL-MTFN-001-G-F-0350-001,"Civil Marriage Certificate of Abraham Levi and Karolina Wolf, 1830",תעודה/מסמך משנת 1830 עם טקסט ארוך במיוחד על הנישואין האזרחיים של אברהם לוי עם קרולינה וולף. המסמך הוצא אחרי שהזוג נישא נישואין יהודיים אצל רב.,"Zertifikat/Dokument aus dem Jahr 1830 mit besonders langem Text über die standesamtliche Eheschließung von Abraham Levi mit Karolina Wolf. Das Dokument wurde ausgestellt, nachdem das Paar eine jüdische Hochzeit bei einem Rabbi gefeiert hatte.",Certificate/Document from the year 1830 with an especially long text about the civil marriage of Abraham Levi with Karolina Wolf. The document was issued after the couple had a Jewish wedding with a rabbi.,Hebrew,תעודה|Certificate,,original,Abraham Levi,1830,,,
IL-MTFN-001-G-F-0353-014-R0005,IL-MTFN-001-G-F-0353-014,Permit for Struck to Visit POW Camps,"אישור לשטרוק לבקר שבויי מלחמה במחנות גובן Guben ,גורליץ Görlitz, סגן Sagan, שפרוטאו; Sprottau. (קטלוג באה דף 2)","Genehmigung für Struck, Kriegsgefangene in den Lagern Guben, Görlitz, Sagan, Sprottau zu besuchen. (Katalogseite 2)","Permit for Struck to visit prisoners of war in the camps Guben, Görlitz, Sagan, Sprottau. (Catalog page 2)",German|גרמנית,תעודה|Certificate,,original,,,,,
IL-MTFN-001-G-F-0357-003-R0003,IL-MTFN-001-G-F-0357-003,Notebook with Work Permits in England,"פנקס עם אישורי עבודה באנגליה ועם חותמות, כל שנה, מהשנים 1938;1946.","Notizbuch mit Arbeitsgenehmigungen in England und mit Stempeln, jedes Jahr, aus den Jahren 1938;1946.","Notebook with work permits in England and with stamps, every year, from the years 1938;1946.",Hebrew|English,פנקס|Notepad,handwriting,original,,1938,1946,,
IL-MTFN-001-G-F-0357-003-R0005,IL-MTFN-001-G-F-0357-003,1939 Document Approving Herta's Stay Extension in England,"מסמך באנגלית מ-1939 בו מאשרים להרטה הארכת שהייה באנגליה לרגל לימודיה המעשיים בבי""ח בעיר צ'למספורד Chelmsford.","Ein Dokument auf Englisch aus dem Jahr 1939, in dem Herta die Verlängerung ihres Aufenthalts in England für ihr praktisches Studium im Krankenhaus in der Stadt Chelmsford genehmigt wird.",An English document from 1939 approving Herta's extension of stay in England for her practical studies at the hospital in the city of Chelmsford.,English,תעודה|Certificate,typewriting,original,Herta,1939,,,
IL-MTFN-001-G-F-0361-001-R0001,IL-MTFN-001-G-F-0361-001,Passport of Hubert Pollak,דרכון של הוברט פולק מתקופת המנדט.,Pass von Hubert Pollak aus der Mandatszeit.,Passport of Hubert Pollak from the Mandate period.,Hebrew,תעודה|Certificate,,original,Hubert Pollak,,,,
IL-MTFN-001-G-F-0362-003-R0009,IL-MTFN-001-G-F-0362-003,Technion Patent Registration Forms,כמו כן טפסים של הטכניון באנגלית עם הציון 'סודי' ככל הנראה טפסים לרישום פטנטים (?). כותרת הטופס: Tchnion Research & Development Foundation LTD. Invetion Disclosure Form; הפטנטים פותחו כמכשירי עזר לעבודה במעבדה.,"Auch Technion-Formulare auf Englisch mit der Aufschrift 'Geheim', wahrscheinlich Formulare zur Patentanmeldung (?). Formularüberschrift: Technion Research & Development Foundation LTD. Erfindungsmeldungsformular; die Patente wurden als Hilfsgeräte für die Laborarbeit entwickelt.","Also Technion forms in English with the label 'Confidential', probably forms for patent registration (?). Form title: Technion Research & Development Foundation LTD. Invention Disclosure Form; the patents were developed as auxiliary devices for laboratory work.",English,טופס|Form,typewriting,original,,,,,
IL-MTFN-001-G-F-0362-003-R0010,IL-MTFN-001-G-F-0362-003,Work Permits for Walter Neumann in Israel,"אישורי עבודה (חלקם בצילום נגטיב) לולטר נוימן בישראל: מחלבת שטראוס, 1955; מועצה מקומית נהריה, 1957 & 1958; מזגרות שפרוך נהריה, נקור נהריה, קיבוץ עברון, מלון לאופר נהריה, בית ויידנבאום נהריה, 1961. אישור העסקה הטכניון, 1974.","Arbeitserlaubnisse (einige in Negativfotografie) für Walter Neumann in Israel: Strauss Molkerei, 1955; Lokaler Rat Nahariya, 1957 & 1958; Schproch Rahmen Nahariya, Nakur Nahariya, Kibbuz Evron, Laufer Hotel Nahariya, Weidenbaum Haus Nahariya, 1961. Beschäftigungsbestätigung Technion, 1974.","Work permits (some in negative photography) for Walter Neumann in Israel: Strauss Dairy, 1955; Nahariya Local Council, 1957 & 1958; Shproch Framing Nahariya, Nakur Nahariya, Kibbutz Evron, Laufer Hotel Nahariya, Weidenbaum House Nahariya, 1961. Employment confirmation Technion, 1974.",Hebrew,תעודה|Certificate,,other,Walter Neumann,,,,
IL-MTFN-001-G-F-0363-005-R0001,IL-MTFN-001-G-F-0363-005,"Palestinian Passport of Robert Henke, 1939","דרכון פלשתיני, הונפק ע""י המנדט הבריטי ב-1939 לרוברט הנקה. מספר חותמות בדרכון מראות שהנ""ל נסע מספר פעמים למצרים.","Palästinensischer Pass, ausgestellt von dem britischen Mandat im Jahr 1939 für Robert Henke. Mehrere Stempel im Pass zeigen, dass der Genannte mehrmals nach Ägypten gereist ist.","Palestinian passport, issued by the British Mandate in 1939 to Robert Henke. Several stamps in the passport show that the aforementioned traveled several times to Egypt.",Hebrew|English,תעודה|Certificate,print,original,Robert Henke,1939,,,
IL-MTFN-001-G-F-0363-005-R0002,IL-MTFN-001-G-F-0363-005,Palestinian Passport for Else Hancke,"דרכון פלשתיני, הונפק ע""י המנדט הבריטי ב-1939 לאלזה הנקה Else Hancke לבית קרסטנר; Krestner.","Palästinensischer Pass, ausgestellt von der britischen Mandatsregierung im Jahr 1939 für Else Hancke, geborene Krestner.","Palestinian passport, issued by the British Mandate in 1939 to Else Hancke, née Krestner.",Hebrew|German,תעודה|Certificate,print,original,Else Hancke,1939,,,
IL-MTFN-001-G-F-0363-005-R0005,IL-MTFN-001-G-F-0363-005,"Application for Naturalization in Palestine, 1938","מסמך בקשה להתאזרחות בפלשתינה של רוברט ואלזה הנקה, 1938.","Antrag auf Einbürgerung in Palästina von Robert und Elsa Henke, 1938.","Application document for naturalization in Palestine of Robert and Elsa Henke, 1938.",Hebrew,בקשה|Application,,original,Robert Henke|Elsa Henke,1938,,,
IL-MTFN-001-G-F-0364-001-R0011,IL-MTFN-001-G-F-0364-001,Name Change Notification for Hans Eliasov,"מסמך בגרמנית מ-1938 ממטה המשטרה בברלין, עם חותמת הרייך השלישי בו צוין, שהנס אליאסוב בירושלים שינה את שמו הפרטי ליהודה (ככל הנראה נשלח מידע זה לגרמניה ע""י המשפחה).","Ein Dokument auf Deutsch aus dem Jahr 1938 vom Polizeipräsidium in Berlin, mit einem Stempel des Dritten Reiches, in dem vermerkt ist, dass Hans Eliasov in Jerusalem seinen Vornamen in Yehuda geändert hat (dies wurde wahrscheinlich von der Familie nach Deutschland gesendet).","A German document from 1938 from the police headquarters in Berlin, with a Third Reich stamp indicating that Hans Eliasov in Jerusalem changed his first name to Yehuda (this information was likely sent to Germany by the family).",German,Letter,typewriting,original,Hans Eliasov,1938,,,
IL-MTFN-001-G-F-0364-001-R0012,IL-MTFN-001-G-F-0364-001,"Name Change Document from the Immigration Office, 1949","מסמך בעברית מאת משרד העליה של מדינת ישראל, 1949, על שינוי שם המשפחה לשם יהודה אליאסף.","Dokument auf Hebräisch vom Einwanderungsministerium des Staates Israel, 1949, über die Namensänderung zu Yehuda Eliasaf.","Document in Hebrew from the Immigration Office of the State of Israel, 1949, about changing the family name to Yehuda Eliasaf.",Hebrew,מסמך מתורגם|Translated Document,typewriting,original,,1949,,,
IL-MTFN-001-G-F-0371-001-R0004,IL-MTFN-001-G-F-0371-001,Marriage Confirmation of Ernst Stein and Sarah Yenelova,"מסמך בגרמנית, שמאשר את נישואי ארנסט שטיין ושרה לבית ינלובה Yenelova בירושלים ב-1931. המסמך הונפק בקונסוליה הגרמנית בירושלים.","Ein Dokument auf Deutsch, das die Ehe von Ernst Stein und Sarah geb. Yenelova in Jerusalem im Jahr 1931 bestätigt. Das Dokument wurde im deutschen Konsulat in Jerusalem ausgestellt.",A German document confirming the marriage of Ernst Stein and Sarah née Yenelova in Jerusalem in 1931. The document was issued at the German Consulate in Jerusalem.,German,תעודה|Certificate,,original,,1931,,,
IL-MTFN-001-G-F-0371-003-R0001,IL-MTFN-001-G-F-0371-003,Will of Benno Bielschowsky,"הצוואה של בנו בילשובסקי Benno Bielschowsky. היורשים: רעייתו מתה Meta בילשובסקי לבית הולנדר Hollaender, שלושת הבנות אליזבט שטיין Elisabeth Stein לבית בילשובסקי, תקלה Thekla, הלנה Helene. ברסלאו, 1908. העתק הצוואה של בנו בילשובסקי בהדפסה.","Das Testament von Benno Bielschowsky. Die Erben: seine Frau Meta Bielschowsky geb. Hollaender, die drei Töchter Elisabeth Stein geb. Bielschowsky, Thekla, Helene. Breslau, 1908. Kopie des Testaments von Benno Bielschowsky in Maschinenschrift.","The will of Benno Bielschowsky. The heirs: his wife Meta Bielschowsky née Hollaender, the three daughters Elisabeth Stein née Bielschowsky, Thekla, Helene. Breslau, 1908. Copy of the will of Benno Bielschowsky in typewriting.",Hebrew,צוואה|Will,typewriting,copy,Benno Bielschowsky,1908,,,
IL-MTFN-001-G-F-0371-003-R0003,IL-MTFN-001-G-F-0371-003,Patent Confirmation and Registration for Benno Bilshovsky,"אישור ורישום באנגלית על פטנט שהמציא בנו בילשובסקי. הפטנט נרשם בבריטניה, 1910. הפטנט קשור לתהליך יצירת קמח.","Bestätigung und Registrierung auf Englisch für ein Patent, das von Benno Bilschowski erfunden wurde. Das Patent wurde 1910 in Großbritannien registriert. Das Patent bezieht sich auf den Prozess der Mehlherstellung.","Confirmation and registration in English for a patent invented by Benno Bilshovsky. The patent was registered in the UK, 1910. The patent is related to the process of flour production.",English,תעודה|Certificate,,original,Benno Bilshovsky,1910,,,
IL-MTFN-001-G-F-0371-003-R0005,IL-MTFN-001-G-F-0371-003,German Reich Passport for Hans Stein,"דרכון הרייך הגרמני להנס שטיין (התמונה הוצאה), הונפק ב- 1924, ברסלאו.","Reichspass für Hans Stein (das Bild wurde entfernt), ausgestellt 1924, Breslau.","German Reich passport for Hans Stein (the picture was removed), issued in 1924, Breslau.",German,תעודה|Certificate,print,original,Hans Stein,1924,,,
IL-MTFN-001-G-F-0371-003-R0006,IL-MTFN-001-G-F-0371-003,German Passport for Elisabeth Stein,"דרכון גרמני (הרייך השלישי) לאליזבת שטיין לבית בילושובסקי. הונפק ב-1936, ברסלאו. בדרכון אין את תוספת השם 'שרה' ולא את האות J לציון היותה יהודיה.","Deutscher Reisepass (Drittes Reich) für Elisabeth Stein, geborene Bieluschowski. Ausgestellt 1936 in Breslau. Der Reisepass enthält nicht den Namenszusatz 'Sara' und auch nicht den Buchstaben J zur Kennzeichnung als Jüdin.","German passport (Third Reich) for Elisabeth Stein, née Bieluschowski. Issued in 1936, Breslau. The passport does not have the name addition 'Sara' nor the letter J to indicate her Jewish identity.",German,תעודה|Certificate,print,original,Elisabeth Stein,1936,,,
IL-MTFN-001-G-F-0371-003-R0012,IL-MTFN-001-G-F-0371-003,"Property/Estate Division Agreement, Breslau, 1909","הסכם חלוקת רכוש/עזבון, של בנו בילשובסקי בין מתה בילשובסקי והנס שטיין, חתנה מנישואיו עם אלזבת בתה. ברסלאו, 1909.","Vereinbarung über die Aufteilung von Eigentum/Nachlass, von Benno Bilschowski zwischen Meta Bilschowski und Hans Stein, ihrem Schwiegersohn aus der Ehe mit ihrer Tochter Elisabeth. Breslau, 1909.","Agreement on the division of property/estate, of Benno Bilschowski between Meta Bilschowski and Hans Stein, her son-in-law from his marriage to her daughter Elisabeth. Breslau, 1909.",German,הסכם|Agreement,,original,,1909,,,
IL-MTFN-001-G-F-0380-002-R0015,IL-MTFN-001-G-F-0380-002,Palestinian Citizenship for Kurt and Charlotte Kamnitzer,נתינות פלשתינאית לקורט ושרלוטה קמניצר 1939.,Palästinensische Staatsangehörigkeit für Kurt und Charlotte Kamnitzer 1939.,Palestinian citizenship for Kurt and Charlotte Kamnitzer 1939.,Hebrew,תעודה|Certificate,,original,Kurt Kamnitzer|Charlotte Kamnitzer,1939,,,
IL-MTFN-001-G-F-0382-010-R0002,IL-MTFN-001-G-F-0382-010,Arbeitsbuch of Erich Lehrmann,"דרכון עבודה Arbeitsbuch של אריך להמן Erich Lehrmann, בין היתר עבד אצל הוגו אופנהיימר Hugo Oppenheimer, 1935.","Arbeitsbuch von Erich Lehrmann, unter anderem arbeitete er bei Hugo Oppenheimer, 1935.","Work passport of Erich Lehrmann, among others he worked for Hugo Oppenheimer, 1935.",German,תעודה|Certificate,,original,Erich Lehrmann,1935,,,
IL-MTFN-001-G-F-0390-016-R0012,IL-MTFN-001-G-F-0390-016,Contract for Pottery Factory in Palestine,"חוזה לעבודה משותפת להקמת מפעל לקדרות בפלשתינה; נחתם בין האדונים אלפרד כהן Alfred Cohn וזיגפריד כץ Siegfried Katz לבין הדויג גרוסמן Hedwig Grossmann, רודולף להמן Rudolf Lehmann, לוטה בריגר Lotte Brieger, יורגן המבורג Jürgen Hamburg, מרגול מילר Margol Müller, אריה רזניק Arje Reznik. גרמנית, 1933.","Vertrag für eine gemeinsame Arbeit zur Errichtung einer Töpferei in Palästina; unterzeichnet von den Herren Alfred Cohn und Siegfried Katz mit Hedwig Grossmann, Rudolf Lehmann, Lotte Brieger, Jürgen Hamburg, Margol Müller, Arje Reznik. Deutsch, 1933.","Contract for joint work to establish a pottery factory in Palestine; signed between Mr. Alfred Cohn and Siegfried Katz with Hedwig Grossmann, Rudolf Lehmann, Lotte Brieger, Jürgen Hamburg, Margol Müller, Arje Reznik. German, 1933.",German,הסכם|Agreement,,original,,1933,,,
IL-MTFN-001-G-F-0390-019-R0005,IL-MTFN-001-G-F-0390-019,Contract between Kibbutz Yagur and Hedwig Grossman and Rudi Lehmann,חוזה בין משק יגור לבין הדויג גרוסמן ורודי להמן בקשר למפעל העציצים. עברית.,Vertrag zwischen dem Kibbuz Yagur und Hedwig Grossman und Rudi Lehmann bezüglich der Pflanzentopf-Fabrik. Hebräisch.,Contract between Kibbutz Yagur and Hedwig Grossman and Rudi Lehmann regarding the plant pot factory. Hebrew.,Hebrew,הסכם|Agreement,,original,,,,,
IL-MTFN-001-G-F-0390-022-R0002,IL-MTFN-001-G-F-0390-022,Telephone Licenses 1946/47,רשיונות לטלפון מהשנים 1946/47,Telefonlizenzen aus den Jahren 1946/47,Telephone licenses from the years 1946/47,Hebrew,תעודה|Certificate,,original,,1946,,,
IL-MTFN-001-G-F-0390-022-R0017,IL-MTFN-001-G-F-0390-022,Contract for Telephone Acquisition,"חוזה לקבלת טלפון, חתום ע""י שושנה היימן, שגרה אצל הדויג גרוסמן בירושלים. 1946","Vertrag für den Erhalt eines Telefons, unterschrieben von Shoshana Heyman, wohnhaft bei Hedwig Grossman in Jerusalem. 1946","Contract for receiving a telephone, signed by Shoshana Heyman, living with Hedwig Grossman in Jerusalem. 1946",Hebrew,Agreement,,original,Shoshana Heyman,1946,,,
IL-MTFN-001-G-F-0390-022-R0024,IL-MTFN-001-G-F-0390-022,Entry and Exit Permit for Citizens to the Camp,רשיון כניסה ויציאה לאזרחים למחנה; קבע מס.1. נובמבר 1945,Ein- und Ausreisegenehmigung für Bürger in das Lager; Festgelegt Nr.1. November 1945,Entry and exit permit for citizens to the camp; Established No.1. November 1945,Hebrew,תעודה|Certificate,,original,,1945-11,,,
IL-MTFN-001-G-F-0390-031-R0003,IL-MTFN-001-G-F-0390-031,Hedwig's Request to Helga Keller,"הדויג כותבת את בקשתה להלגה קלר (?) לנהוג עפ""י צוואתה ולחלק את דברי האמנות לפי הוראותיה בצוואה. עברית הדפסה, גבעתיים 1988 (2 עותקים).","Hedwig schreibt ihre Bitte an Helga Keller (?), gemäß ihrem Testament zu handeln und die Kunstgegenstände gemäß den Anweisungen im Testament zu verteilen. Hebräisch maschinengeschrieben, Giv'atayim 1988 (2 Kopien).","Hedwig writes her request to Helga Keller (?) to act according to her will and distribute the art items according to her instructions in the will. Hebrew typewritten, Giv'atayim 1988 (2 copies).",Hebrew,Letter|Will,typewriting,copy,Helga Keller,1988,,,
IL-MTFN-001-G-F-0391-004-R0007,IL-MTFN-001-G-F-0391-004,"Official Form on Compensation to Josepha, Berlin, 1978","טופס רשמי בנושא פיצויים למיני, שנשלח אל יוספה, ברלין, 1978.","Offizielles Formular zum Thema Entschädigungen für Mini, gesendet an Josepha, Berlin, 1978.","Official form on the subject of compensation for Mini, sent to Josepha, Berlin, 1978.",Hebrew,טופס|Form,typewriting,original,יוספה,1978,,,
IL-MTFN-001-G-F-0391-006-R0006,IL-MTFN-001-G-F-0391-006,Charlotte's Will,"צוואתה של שרלוטה. גרמנית, ללא תאריך.","Das Testament von Charlotte. Deutsch, ohne Datum.","Charlotte's will. German, undated.",German,צוואה|Will,,original,Charlotte,,,,
IL-MTFN-001-G-F-0391-009-R0003,IL-MTFN-001-G-F-0391-009,Palestinian Passport of Mini Steinhardt,"דרכון פלסתיני של מיני שטיינהרדט, הונפק ב- 1939 בירושלים.","Palästinensischer Pass von Mini Steinhardt, ausgestellt 1939 in Jerusalem.","Palestinian passport of Mini Steinhardt, issued in 1939 in Jerusalem.",Hebrew,תעודה|Certificate,print,original,Mini Steinhardt,1939,,,
IL-MTFN-001-G-F-0391-009-R0004,IL-MTFN-001-G-F-0391-009,"Confidentiality Instructions for British Army Civilians, 1942","מסמך הוראות לשמירת סודיות לאזרחים שעובדים בצבא הבריטי; מיני חתומה עליו, 1942.","Geheimhaltungsanweisungen für Zivilisten, die in der britischen Armee arbeiten; von Mini unterzeichnet, 1942.","Confidentiality instructions for civilians working in the British Army; signed by Mini, 1942.",Hebrew|English,מסמך מתורגם|Translated Document,typewriting,original,,1942,,,
IL-MTFN-001-G-F-0391-009-R0010,IL-MTFN-001-G-F-0391-009,Population Registry Document for Mini Steinhardt,מסמך ממרשם האוכלוסין עבור מיני שטיינהרדט למטרת תביעת פיצויים מגרמניה.,Dokument aus dem Bevölkerungsregister für Mini Steinhardt zum Zweck der Entschädigungsforderung aus Deutschland.,Document from the population registry for Mini Steinhardt for the purpose of compensation claim from Germany.,Hebrew,תעודת רישום|Registry Certificate,,original,Mini Steinhardt,,,,
IL-MTFN-001-G-F-0391-013-R0006,IL-MTFN-001-G-F-0391-013,Contract for Steinhardt Haggadah Publication,"חוזה בין ליאון המדפיס, תל אביב, לבין יעקב שטיינהרדט בקשר עם הוצאתה לאור ומכירתה של ההגדה של שטיינהרדט. האמן חתם את הסכמתו בגב החוזה ב-18.7.1951. גרמנית הדפסה.","Vertrag zwischen Leon, dem Drucker, Tel Aviv, und Jakob Steinhardt bezüglich der Veröffentlichung und des Verkaufs der Steinhardt-Haggada. Der Künstler hat seine Zustimmung auf der Rückseite des Vertrags am 18.07.1951 unterschrieben. Deutsch, Maschinenschrift.","Contract between Leon the printer, Tel Aviv, and Jacob Steinhardt regarding the publication and sale of the Steinhardt Haggadah. The artist signed his consent on the back of the contract on 18.07.1951. German, typewritten.",German,הסכם|Agreement,typewriting,original,Jacob Steinhardt,1951-07-18,,,
IL-MTFN-001-G-F-0391-013-R0012,IL-MTFN-001-G-F-0391-013,Loan Contract for a Work by Jakob Steinhardt,"חוזה השאלת יצירה של יעקב שטיינהרדט למוזיאון לוחמי הגטאות. היצירה: פורטרט של הצייר מלודז' חנוך בארצ'ינסקי, צבעי שמן. עברית הדפסה, 1969.","Leihvertrag für ein Werk von Jakob Steinhardt an das Museum der Ghettokämpfer. Das Werk: Porträt des Malers aus Łódź, Chanoch Barczyński, Ölmalerei. Hebräisch Maschinenschrift, 1969.","Loan contract for a work by Jakob Steinhardt to the Ghetto Fighters' Museum. The work: Portrait of the painter from Łódź, Chanoch Barczyński, oil painting. Hebrew typewritten, 1969.",Hebrew,Agreement,typewriting,original,Jakob Steinhardt,1969,,,
IL-MTFN-001-G-F-0422-001-R0005,IL-MTFN-001-G-F-0422-001,Compensation and Reparations Documents for Shimon Berlinger,"מסמכים בנושא פיצויים ושילומים לשמעון ברלינגר. גרמנית, שנות ה;60 וה;70 למאה ה;20.","Dokumente zum Thema Entschädigungen und Reparationen für Shimon Berlinger. Deutsch, 60er und 70er Jahre des 20. Jahrhunderts.","Documents on the subject of compensation and reparations for Shimon Berlinger. German, 1960s and 1970s of the 20th century.",German,Letter,,other,שמעון ברלינגר,,,,
IL-MTFN-001-G-F-0423-003-R0005,IL-MTFN-001-G-F-0423-003,The Constitution of the German Reich 1919,"חוברת, החוקה של הרייך הגרמני 1919.","Broschüre, die Verfassung des Deutschen Reiches 1919.","Booklet, the Constitution of the German Reich 1919.",German,חוברת|Booklet,print,original,,1919,1919,,
IL-MTFN-001-G-F-0432-001-R0002,IL-MTFN-001-G-F-0432-001,"German Questionnaire for Reparations, 1996","שאלון בגרמנית לקבלת שילומים מגרמניה, 1996.","Fragebogen auf Deutsch für Entschädigungen aus Deutschland, 1996.","Questionnaire in German for reparations from Germany, 1996.",German,טופס|Form,,original,,1996,,,
IL-MTFN-001-G-F-0443-001-R0003,IL-MTFN-001-G-F-0443-001,German Passport of Augusta Jacobson,"דרכון גרמני, מתקופת הרייך השלישי, של אוגוסטה יעקובסון לבית אברהם; גרושתו של יוסף פרייס. סבתו של מפקיד העיזבון. הדרכון הונפק ב-1936, לא מצוין עליו השם 'שרה' ואינו חתום באות (J' (Jude'. התמונה חסרה בדרכון.","Deutscher Reisepass aus der Zeit des Dritten Reiches von Augusta Jacobson, geborene Abraham; die geschiedene Frau von Josef Preis. Die Großmutter des Nachlassverwalters. Der Reisepass wurde 1936 ausgestellt, der Name 'Sara' ist nicht darauf vermerkt und er ist nicht mit dem Buchstaben 'J' (Jude) gekennzeichnet. Das Foto fehlt im Reisepass.","German passport from the Third Reich period of Augusta Jacobson, née Abraham; the ex-wife of Josef Preis. The grandmother of the estate depositor. The passport was issued in 1936, the name 'Sara' is not mentioned on it and it is not marked with the letter 'J' (Jude). The photo is missing in the passport.",German,תעודה|Certificate,print,original,Augusta Jacobson,1936,,,
IL-MTFN-001-G-F-0450-001-R0010,IL-MTFN-001-G-F-0450-001,Ketubah of Lotte and Ze'ev Hoffman,"הכתובה של לוטה מבעלה הראשון, זאב הופמן.","Die Ketubah von Lotte von ihrem ersten Ehemann, Ze'ev Hoffman.","The Ketubah of Lotte from her first husband, Ze'ev Hoffman.",Hebrew,כתובה|Ketubah,,original,Lotte,,,,
IL-MTFN-001-G-F-0450-001-R0011,IL-MTFN-001-G-F-0450-001,"Ketubah for Leah and Moshe Konigsberg, 1973","הכתובה ללאה מבעלה השני, משה קניגסברג, 1973.","Die Ketubah für Lea von ihrem zweiten Ehemann, Moshe Königsberg, 1973.","The Ketubah for Leah from her second husband, Moshe Konigsberg, 1973.",Hebrew,כתובה|Ketubah,,original,,1973,,,
IL-MTFN-001-G-F-0453-001-R0002,IL-MTFN-001-G-F-0453-001,"Lachmann Family Registration Document, 1862","מסמך מ-1862 עם רישום כל בני משפחת לכמן עם תאריכי לידה, שייכות דתית, מעמד משפחתי, משלח יד, מקום הלידה. המסמך הונפק בעקבות מעבר המשפחה מפרז'מז'נו Przemeszno לגורליך Goerlich.","Dokument aus dem Jahr 1862 mit der Registrierung aller Mitglieder der Familie Lachmann mit Geburtsdaten, religiöser Zugehörigkeit, Familienstand, Beruf, Geburtsort. Das Dokument wurde nach dem Umzug der Familie von Przemeszno nach Goerlich ausgestellt.","Document from 1862 with the registration of all members of the Lachmann family with birth dates, religious affiliation, marital status, occupation, place of birth. The document was issued following the family's move from Przemeszno to Goerlich.",Hebrew,Registry Certificate,,original,Lachmann,1862,,,
IL-MTFN-001-G-F-0456-001-R0007,IL-MTFN-001-G-F-0456-001,Insurance Policy of Fritz Haas,"פוליסת ביטוח של פריץ האס מגרמניה, שנות ה-30 למאה ה-20.","Versicherungspolice von Fritz Haas aus Deutschland, 1930er Jahre.","Insurance policy of Fritz Haas from Germany, 1930s.",German,תעודה|Certificate,print,original,Fritz Haas,1930,,,
IL-MTFN-001-G-F-0456-001-R0008,IL-MTFN-001-G-F-0456-001,שאלון מחלקת העליה וההגירה לפריץ פרידריך האס,שאלון ממחלקת העליה וההגירה בפלשתינה / המנדט הבריטי לפריץ פרידריך האס. בין היתר כתוב: מקום מגורים תל אביב.... הלאום: רשמית תושב דנציג.,Fragebogen der Einwanderungs- und Abteilungsabteilung in Palästina / Britisches Mandat für Fritz Friedrich Haas. Unter anderem steht geschrieben: Wohnort Tel Aviv.... Nationalität: Offiziell Einwohner von Danzig.,"Questionnaire from the Immigration and Department in Palestine / British Mandate for Fritz Friedrich Haas. Among other things, it says: Residence Tel Aviv.... Nationality: Officially resident of Danzig.",Hebrew|German,טופס|Form,typewriting,original,פריץ פרידריך האס,,,,
IL-MTFN-001-G-F-0456-001-R0010,IL-MTFN-001-G-F-0456-001,דרכון לפריץ פרידריך האס,"דרכון לפריץ פרידריך האס של העיר העצמאית דנציג Freie Stadt Danzig, שהונפק ב-5 לדצמבר 1939 בקונסוליה הפולנית בתל אביב. בין השנים 1940 ו1947 הונפקו בדרכון 12 חותמות זהות, של ממשלת המנדט להארכת שהות בפלשתינה.","Reisepass für Fritz Friedrich Haas der Freien Stadt Danzig, ausgestellt am 5. Dezember 1939 im polnischen Konsulat in Tel Aviv. Zwischen 1940 und 1947 wurden im Reisepass 12 identische Stempel der Mandatsregierung zur Verlängerung des Aufenthalts in Palästina ausgestellt.","Passport for Fritz Friedrich Haas of the Free City of Danzig, issued on December 5, 1939, at the Polish Consulate in Tel Aviv. Between 1940 and 1947, 12 identical stamps of the Mandate Government for extending stay in Palestine were issued in the passport.",German|עברית,תעודה|Certificate,print,original,פריץ פרידריך האס,1939-12-05,,,
